id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,localidad,municipio,etapa_productiva_sugerida,distancia_hidrografia_m,_id_key,nombre_mapa,comparacion,fuente_mapa
3321879,21132812210000611000000000U3,LAVANDERIA ORION,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,663.1577557660574,3321879,LAVANDERIA ORION,solo_universo_actual,universo_actual
3323698,21132222111000112011015137S6,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN MARTIN TEXMELUCAN PUEBLA,221312,San Martin Texmelucan,San Martin Texmelucan,acabado_textil,283.93505498894984,3323698,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN MARTIN TEXMELUCAN PUEBLA,solo_universo_actual,universo_actual
3324661,21132812210000481000000000U9,LAVANDERIA LA CIENEGA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,614.0179375610179,3324661,LAVANDERIA LA CIENEGA,solo_universo_actual,universo_actual
3411866,21132812210000621000000000U2,LAVANDERIA EL NILO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,75.84738889598334,3411866,LAVANDERIA EL NILO,solo_universo_actual,universo_actual
4185235,29019315229000411100000000U1,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,347.9441371331298,4185235,MAQUILA DE PANTALON DE MEZCLILLA,solo_universo_actual,universo_actual
6696221,21143812210000041011000000U0,LAVANDERIA DE REYES,313310,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,67.64718883838799,6696221,LAVANDERIA DE REYES,solo_universo_actual,universo_actual
7583108,21132812210000731100000000U9,LAVANDERIA KADILO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,249.14224065166218,7583108,LAVANDERIA KADILO,solo_universo_actual,universo_actual
7583122,21132812210000741000000000U8,LAVANDERIA LA RANITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,556.9224924550313,7583122,LAVANDERIA LA RANITA,solo_universo_actual,universo_actual
7583266,21132812210000761000000000U6,LAVANDERIA 5 DE MAYO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,855.3046441455074,7583266,LAVANDERIA 5 DE MAYO,solo_universo_actual,universo_actual
7583401,21132812210000781000000000U4,MAXI CLEAN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,6.479976602325017,7583401,MAXI CLEAN,solo_universo_actual,universo_actual
7583541,21132812210000821000000000U8,LAVANDERIA KADILO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,263.6077515261815,7583541,LAVANDERIA KADILO,solo_universo_actual,universo_actual
7583736,21132434211000621110000000U8,LAVANDERIA MIA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,456.44509427625025,7583736,LAVANDERIA MIA,solo_universo_actual,universo_actual
8077093,21132812210000931100000000U5,LAVANDERIA SAN MARTIN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,523.0148349886548,8077093,LAVANDERIA SAN MARTIN,solo_universo_actual,universo_actual
8077118,21132812210000941000000000U4,LAVANDERIA PEREZ,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,56.33305013404188,8077118,LAVANDERIA PEREZ,solo_universo_actual,universo_actual
8077429,21132812210000981000000000U0,LUCERAMIC,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,171.31167762625893,8077429,LUCERAMIC,solo_universo_actual,universo_actual
8077687,21132812210001021000000000U4,LAVANDERIA LA ESPUMITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,133.00384850456382,8077687,LAVANDERIA LA ESPUMITA,solo_universo_actual,universo_actual
8119994,21132315229004071000000000U8,TINTORERIA MAYKITOS,315229,San Martin Texmelucan,San Martin Texmelucan,tenido_tintoreria,352.6756995666512,8119994,TINTORERIA MAYKITOS,solo_universo_actual,universo_actual
8125471,29019315229000761000000000U9,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,222.54866702358035,8125471,MAQUILA DE PANTALON DE MEZCLILLA,solo_universo_actual,universo_actual
8125475,29019315229000771100000000U8,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,391.73207181656505,8125475,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,solo_universo_actual,universo_actual
8126022,29019315229000821000000000U1,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,265.9454008815527,8126022,MAQUILA DE PANTALON DE MEZCLILLA,solo_universo_actual,universo_actual
8126352,29019315229000921000000000U9,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,126.25606090857825,8126352,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,solo_universo_actual,universo_actual
8271635,21132812210000861000000000U4,LAVANDERIA SPLASH,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,338.8251995015268,8271635,LAVANDERIA SPLASH,solo_universo_actual,universo_actual
8272142,21132812210000901000000000U8,TINTORERIA M Y M,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,182.27560262392623,8272142,TINTORERIA M Y M,solo_universo_actual,universo_actual
8777150,21132812210001111000000000U3,LAVANDERIA SAN MARTIN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,639.770956486397,8777150,LAVANDERIA SAN MARTIN,solo_universo_actual,universo_actual
8914065,29019812210000241000000000U0,PROCESOS Y TEÑIDOS,313310,San Martin Texmelucan,San Martin Texmelucan,tenido_tintoreria,553.8187422038986,8914065,PROCESOS Y TEÑIDOS,solo_universo_actual,universo_actual
9110899,21132812210001141000000000U0,LAVANDERIA YOSS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,451.383935881774,9110899,LAVANDERIA YOSS,solo_universo_actual,universo_actual
9323680,29019812210000371000000000U5,LAVANDERIA SIN NOMBRE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,330.28125985402096,9323680,LAVANDERIA SIN NOMBRE,solo_universo_actual,universo_actual
9537198,21132812210001381000000000U2,LAVANDERIA MR CLEAN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,805.3717521759643,9537198,LAVANDERIA MR CLEAN,solo_universo_actual,universo_actual
9573427,21132812210001171000000000U7,LAVANDERIA LUPITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,133.9949469221748,9573427,LAVANDERIA LUPITA,solo_universo_actual,universo_actual
9602537,21132812210001361000000000U4,LAVANDERIA DE ROPA MR LAUNDRY,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,216.50464405142728,9602537,LAVANDERIA DE ROPA MR LAUNDRY,solo_universo_actual,universo_actual
9613470,29019315229001311000000000U2,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,468.6060997141751,9613470,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,solo_universo_actual,universo_actual
9726139,21132812210001241000000000U8,LAVA EXPRESS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,188.25827730028274,9726139,LAVA EXPRESS,solo_universo_actual,universo_actual
9744483,29019812210000391000000000U3,LAVANDERIA A&E,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,352.9796653140392,9744483,LAVANDERIA A&E,solo_universo_actual,universo_actual
9761671,29019315229001411000000000U0,MAQUILA DE PRENDA DE VESTIR DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,431.9939008605509,9761671,MAQUILA DE PRENDA DE VESTIR DE MEZCLILLA,solo_universo_actual,universo_actual
9845985,21132812210001511000000000U4,LAVANDERIA LOS LAVADEROS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,183.56881529489272,9845985,LAVANDERIA LOS LAVADEROS,solo_universo_actual,universo_actual
9848042,21143812210000121000000000U0,LAVANDERIA LA RANITA LUCAS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,527.4489632885278,9848042,LAVANDERIA LA RANITA LUCAS,solo_universo_actual,universo_actual
9939011,21132812210001661000000000U7,LAVANDERIA SPLASH EL ESPUMOSO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,761.6437405523511,9939011,LAVANDERIA SPLASH EL ESPUMOSO,solo_universo_actual,universo_actual
9973420,21132812210001581000000000U7,LAVANDERIA AQUA IN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,725.5615136245455,9973420,LAVANDERIA AQUA IN,solo_universo_actual,universo_actual
10002080,29019315229001421000000000U9,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,848.579828212076,10002080,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,solo_universo_actual,universo_actual
10022938,29019313310000081000000000U2,LAVANDERIA UNIVERSAL,313310,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,596.5153902586233,10022938,LAVANDERIA UNIVERSAL,solo_universo_actual,universo_actual
10044580,21132812210001491000000000U9,LAVANDERIA CHELY,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,505.55585340390354,10044580,LAVANDERIA CHELY,solo_universo_actual,universo_actual
10089394,21132812210001201000000000U2,LAVANDERIA CHEMO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,186.80820015713766,10089394,LAVANDERIA CHEMO,solo_universo_actual,universo_actual
10096190,29019812210000411000000000U9,LAVANDERIA SHINY BUBBLES,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,496.8768454434596,10096190,LAVANDERIA SHINY BUBBLES,solo_universo_actual,universo_actual
10149564,21132812210001531000000000U2,ZAM LAVANDERIA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,460.8687077034069,10149564,ZAM LAVANDERIA,solo_universo_actual,universo_actual
10150976,29019315229001371000000000U6,LAVANDERIA Y PROCESADORA DE MEZCLILLA STON BLUE,315229,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,292.65909499374425,10150976,LAVANDERIA Y PROCESADORA DE MEZCLILLA STON BLUE,solo_universo_actual,universo_actual
10185110,21132812210001541000000000U1,LAVANDERIA MAGIC CLEAN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,756.3276686977733,10185110,LAVANDERIA MAGIC CLEAN,solo_universo_actual,universo_actual
10205043,21132812210001481000000000U0,LAVANDERIA Y TINTORERIA CUZ,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,643.6142391992038,10205043,LAVANDERIA Y TINTORERIA CUZ,solo_universo_actual,universo_actual
10214543,21143812210000131000000000U9,LAVANDERIA SUAREZ,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,613.4133905758817,10214543,LAVANDERIA SUAREZ,solo_universo_actual,universo_actual
10216999,21132812210001441000000000U4,LAVANDERIA CHELY,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,444.38877109304804,10216999,LAVANDERIA CHELY,solo_universo_actual,universo_actual
10393290,21132812210001641000000000U9,LAVANDERIA BUBBLE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,124.83487459060645,10393290,LAVANDERIA BUBBLE,solo_universo_actual,universo_actual
10486885,21132812210001321000000000U8,LAVANDERIA LEON,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,177.93757438071344,10486885,LAVANDERIA LEON,solo_universo_actual,universo_actual
10499350,21143812210000102000000000U0,LAVANDERIA SAN LUCAS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,409.78255577502625,10499350,LAVANDERIA SAN LUCAS,solo_universo_actual,universo_actual
10506496,29019812210000442000000000U4,LAVANDERIA Y PROCESADORA DE MEZCLILLA SIN NOMBRE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,372.29233270481336,10506496,LAVANDERIA Y PROCESADORA DE MEZCLILLA SIN NOMBRE,solo_universo_actual,universo_actual
10530595,29019315229001361000000000U7,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,314.5313779472349,10530595,MAQUILA DE PANTALON DE MEZCLILLA,solo_universo_actual,universo_actual
10549907,21132434219000041000000000U2,ACABADOS RESINCIALES SAN MIGUEL,434219,San Martin Texmelucan,San Martin Texmelucan,acabado_textil,167.9712292312996,10549907,ACABADOS RESINCIALES SAN MIGUEL,solo_universo_actual,universo_actual
10581833,21132812210001261000000000U6,LAVANDERIA TERE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,372.2731409607277,10581833,LAVANDERIA TERE,solo_universo_actual,universo_actual
10591660,29019315229001511000000000U7,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,351.08676628578786,10591660,MAQUILA DE PANTALON DE MEZCLILLA,solo_universo_actual,universo_actual
10704585,29019315229001081000000000U1,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,532.0662871756601,10704585,MAQUILA DE PANTALON DE MEZCLILLA,solo_universo_actual,universo_actual
10859241,21132812210001181000000000U6,LA BURBUJITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,141.70118314461334,10859241,LA BURBUJITA,solo_universo_actual,universo_actual
10952820,29019315229001491000000000U2,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,699.2266306105826,10952820,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,solo_universo_actual,universo_actual
10994072,21132812210001601000000000U3,LAVANDERIA SIN NOMBRE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,351.08676628578786,10994072,LAVANDERIA SIN NOMBRE,solo_universo_actual,universo_actual
11005863,29019315229001172000000000U8,LAVANDERIA LAVADOS INDUSTRIALES SK,315229,San Martin Texmelucan,San Martin Texmelucan,lavado_deslavado,105.2243183046487,11005863,LAVANDERIA LAVADOS INDUSTRIALES SK,solo_universo_actual,universo_actual
11056486,21132812210001431000000000U5,LAVANDERIA ENTRE BURBUJAS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,366.39918145852306,11056486,LAVANDERIA ENTRE BURBUJAS,solo_universo_actual,universo_actual
11123518,21132811192001141000000000U1,LAVADO LOZA,811192,San Martin Texmelucan,San Martin Texmelucan,lavado_deslavado,544.2496582623918,11123518,LAVADO LOZA,solo_universo_actual,universo_actual
11144181,21132812210001221000000000U0,LAVANDERIA SOFT Y CLEAN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,413.443907476493,11144181,LAVANDERIA SOFT Y CLEAN,solo_universo_actual,universo_actual
11202038,21132812210001421000000000U6,TRAPITOS AL SOL,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,192.9309574894128,11202038,TRAPITOS AL SOL,solo_universo_actual,universo_actual
11233532,21132812210001401000000000U8,AMOR CUCHI,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,757.1612689489868,11233532,AMOR CUCHI,solo_universo_actual,universo_actual
11369568,29019315229000971000000000U4,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,289.21133893279705,11369568,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,solo_universo_actual,universo_actual
11448908,21132812210001591000000000U6,LAVANDERIA ROLMI,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,456.78290249522587,11448908,LAVANDERIA ROLMI,solo_universo_actual,universo_actual
11479625,29019315229000961000000000U5,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,506.41591496428236,11479625,MAQUILA DE PANTALON DE MEZCLILLA,solo_universo_actual,universo_actual
11492067,21132812210001551000000000U0,LAVANDERIA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,228.76571802756345,11492067,LAVANDERIA,solo_universo_actual,universo_actual
11513321,29019812210000471000000000U3,LAVANDERIA ZERO STAIN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,360.3086319563992,11513321,LAVANDERIA ZERO STAIN,solo_universo_actual,universo_actual
11518387,29019315229001641000000000U2,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,385.91486200577083,11518387,MAQUILA DE PANTALON DE MEZCLILLA,solo_universo_actual,universo_actual
11520682,21132812210001331000000000U7,LAVANDERIA MAJO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,32.647214705442664,11520682,LAVANDERIA MAJO,solo_universo_actual,universo_actual
11542656,21132812210001371000000000U3,LAVANDERIA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,540.4611603515777,11542656,LAVANDERIA,solo_universo_actual,universo_actual
11604542,29019315229001331000000000U0,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,33.34732645661744,11604542,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,solo_universo_actual,universo_actual
11628828,21132812210001291000000000U3,LAVANDERIA LUPITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,426.37810903970296,11628828,LAVANDERIA LUPITA,solo_universo_actual,universo_actual
11654135,21132812210001571000000000U8,LAVANDERIA SAN RAFAEL,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,456.3604339620656,11654135,LAVANDERIA SAN RAFAEL,solo_universo_actual,universo_actual
12317062,29015812210000161000053895S8,LAVARTEX TLAXCALA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,128.3464403622314,12317062,LAVARTEX TLAXCALA,solo_universo_actual,universo_actual
3266081,21132812210000151000000000U0,TINTORERIA Y LAVANDERIA VERAZA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,241.6732701586117,3266081,TINTORERIA Y LAVANDERIA VERAZA,solo_universo_actual,universo_actual
3326066,21074812210000262001000000U9,LAVANDERIA LAVAPLUS,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,463.0522248748573,3326066,LAVANDERIA LAVAPLUS,en_ambos,universo_actual
3326348,21074315229001403002000000U0,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,71.01120908542781,3326348,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,en_ambos,universo_actual
3427228,21074812210000141000000000U5,TINTORERIA LIZ,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,1012.8178412024241,3427228,TINTORERIA LIZ,en_ambos,universo_actual
3427244,21074812210000131000000000U6,TINTORERIA LIZ,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,931.2076547297028,3427244,TINTORERIA LIZ,en_ambos,universo_actual
3427952,21074812210000031010000000U8,MAQUILA DE LAVANDERIA DE PANTALON,313310,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,752.4183731793706,3427952,MAQUILA DE LAVANDERIA DE PANTALON,en_ambos,universo_actual
3428125,21074812210000182000000000U9,LAVANDERIA SANTA CECILIA,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,1001.9559585372307,3428125,LAVANDERIA SANTA CECILIA,en_ambos,universo_actual
3428134,21074812210000223001000000U1,LAVANDERIA SANTA MONICA,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,315.8808780165712,3428134,LAVANDERIA SANTA MONICA,en_ambos,universo_actual
3428174,21074812210000172002000000U0,LAVANDERIA ALEX,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,1000.7362348260492,3428174,LAVANDERIA ALEX,en_ambos,universo_actual
3428228,21074315229000811002000000U5,MAQUILAR PANTALON DE MEZCLILLA,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,1093.9717935747005,3428228,MAQUILAR PANTALON DE MEZCLILLA,en_ambos,universo_actual
3428283,21074812210000121001000000U7,LAVANDERIA LAVAMEXXAL,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,983.415871435278,3428283,LAVANDERIA LAVAMEXXAL,en_ambos,universo_actual
3428321,21074812210000051011000000U6,LAVANDERIA Y TERMINADOS G C,313310,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,792.7861595870044,3428321,LAVANDERIA Y TERMINADOS G C,en_ambos,universo_actual
8088970,21074315229001671000000000U2,MAQUILADORA DE PANTALONES DE MEZCLILLA,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,486.9181072006298,8088970,MAQUILADORA DE PANTALONES DE MEZCLILLA,en_ambos,universo_actual
8089261,21074812210000431000000000U0,LAVANDERIA REY,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,1028.491962551902,8089261,LAVANDERIA REY,en_ambos,universo_actual
8090455,21074315229001931000000000U0,TALLER DE MAQUILA DE MEZCLILLA,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,1040.5866121487788,8090455,TALLER DE MAQUILA DE MEZCLILLA,en_ambos,universo_actual
8776900,21074812210000521000000000U8,LAVANDERIA MARY,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,497.1135873706967,8776900,LAVANDERIA MARY,en_ambos,universo_actual
8949535,21074315229001601000000000U9,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,255.08579908068725,8949535,TALLER DE MAQUILA DE MEZCLILLA SIN NOMBRE,en_ambos,universo_actual
9725562,21074315229002411000000000U2,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,759.6493906509276,9725562,TALLER DE MAQUILA DE PANTALON DE MEZCLILLA,en_ambos,universo_actual
10086701,21074812210000601000000000U8,LAVANDERIA MEXICO,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,537.6024209147453,10086701,LAVANDERIA MEXICO,en_ambos,universo_actual
10099363,21074315223001011000000000U4,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,720.0807508899742,10099363,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,en_ambos,universo_actual
10801837,21074812210000772000000000U7,LAVANDERIA SIN NOMBRE,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,1006.648748591569,10801837,LAVANDERIA SIN NOMBRE,en_ambos,universo_actual
10876257,21074812210000751000000000U1,LAVANDERIA MA & MA,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,880.4715581569069,10876257,LAVANDERIA MA & MA,en_ambos,universo_actual
11081907,21074812210000921000000000U0,BODEGA SIN NOMBRE,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,751.7410027638481,11081907,BODEGA SIN NOMBRE,en_ambos,universo_actual
11096797,21074812210000642000000000U2,LAVADOS Y PROCESOS FLORES,812210,Santa Ana Xalmimilulco,Huejotzingo,lavado_deslavado,971.5512807745988,11096797,LAVADOS Y PROCESOS FLORES,solo_universo_actual,universo_actual
11149643,21074812210000672000000000U9,LAVANDERIA LOS SOLARES,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,1000.2348478542126,11149643,LAVANDERIA LOS SOLARES,en_ambos,universo_actual
11183668,21074812210000251000000000U2,BODEGA DE DESPERDICIO,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,750.8931252658,11183668,BODEGA DE DESPERDICIO,en_ambos,universo_actual
3326137,21074315229001301002000000U6,MAQUILA DE PANTALON FOSIL JEANS,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,357.8308297766053,3326137,MAQUILA DE PANTALON FOSIL JEANS,en_ambos,universo_actual
3326339,21074315229001291001000000U9,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,884.0102103225223,3326339,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,en_ambos,universo_actual
3427213,21074812210000342001000000U9,LAVANDERIA MAGALY,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,944.0935162429411,3427213,LAVANDERIA MAGALY,en_ambos,universo_actual
3427993,21074812210000213002000000U2,LAVANDERIA SIN NOMBRE,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,823.4947352353194,3427993,LAVANDERIA SIN NOMBRE,en_ambos,universo_actual
3428103,21074812210000192001000000U8,LAVANDERIA NOVALAV,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,184.96048580056203,3428103,LAVANDERIA NOVALAV,en_ambos,universo_actual
6861846,21074812210000364001000000U3,STONE LAV,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,913.596503634522,6861846,STONE LAV,en_ambos,universo_actual
7742787,21074461160000781011000000U9,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,687.0095651501339,7742787,TALLER DE MAQUILA Y PANTALONES DE MEZCLILLA,en_ambos,universo_actual
8089452,21074812210000451001000000U8,LAVANDERIA RUGLAS,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,1219.1924555432597,8089452,LAVANDERIA RUGLAS,en_ambos,universo_actual
8089562,21074812210000471000000000U6,LAVANDERIA SANTY,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,980.1102269871695,8089562,LAVANDERIA SANTY,en_ambos,universo_actual
8111334,21074434222000041000000000U0,VAQUIMTEX PRODUCTOS PARA LAVANDERIA,434222,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,788.1700784749129,8111334,VAQUIMTEX PRODUCTOS PARA LAVANDERIA,en_ambos,universo_actual
8777526,21074315229002171000000000U2,MAQUILA DESHEBRADO,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,845.840416729103,8777526,MAQUILA DESHEBRADO,en_ambos,universo_actual
10451408,21074812210000861000000000U8,STONE LAV,812210,Santa Ana Xalmimilulco,Huejotzingo,lavanderia_industrial,473.24907926560644,10451408,STONE LAV,en_ambos,universo_actual
11133786,21074315229002281000000000U9,MAQUILA DESHEBRADO DE PANTALON SIN NOMBRE,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,288.13956171958114,11133786,MAQUILA DESHEBRADO DE PANTALON SIN NOMBRE,en_ambos,universo_actual
11444709,21074221312000021000000000U8,AGUA POTABLE COAPAXAL,221312,Santa Ana Xalmimilulco,Huejotzingo,acabado_textil,681.5176854147586,11444709,AGUA POTABLE COAPAXAL,solo_universo_2026,universo_2026
12292251,21074221312000032000000000U5,SOSAPAHUE,221312,Rancho de los Caballos,Huejotzingo,acabado_textil,485.1222636245697,12292251,SOSAPAHUE,solo_universo_2026,universo_2026
