id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,source_folder,categoria_relevancia_ambiental,palabras_clave_detectadas,distancia_hidrografia_m,rango_distancia_hidrografia,latitud,longitud,categoria_auditada,notas_auditoria,fuente_auditoria,query_maps,query_web,keywords_detectadas,criterio_auditoria,criterio_auditoria_sugerido,categoria_sugerida,prioridad_revision,decision_estudio,texto_auditoria_normalizado,region_auditoria,localidad_auditoria,municipio_auditoria,archivo_origen_auditoria,distancia_hidrografia_auditoria_m,__original_columns
10516759,21074315229002271000000000U0,MAQUILLA V SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,694.5925535470122,500-1000 m,19.21551587,-98.38534479,,,,MAQUILLA V SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLA V SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilla v sin nombre 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,694.5925535470122,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11198278,21074315223001051000000000U0,PRETINADOR,315223,agebs\xalmimilulco,revisar,,720.0340707723245,500-1000 m,19.20994035,-98.37729157,,,,PRETINADOR Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,PRETINADOR Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,pretinador 315223 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,720.0340707723245,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11183668,21074812210000251000000000U2,BODEGA DE DESPERDICIO,812210,agebs\xalmimilulco,revisar,,750.8931252658,500-1000 m,19.2111932,-98.37746045,,,,BODEGA DE DESPERDICIO Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,BODEGA DE DESPERDICIO Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,bodega de desperdicio 812210 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,750.8931252658,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11081907,21074812210000921000000000U0,BODEGA SIN NOMBRE,812210,agebs\xalmimilulco,revisar,,751.7410027638481,500-1000 m,19.21328834,-98.37489147,,,,BODEGA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,BODEGA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,bodega sin nombre 812210 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,751.7410027638481,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9800677,21074315229002321000000000U3,MARQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,762.7008696898173,500-1000 m,19.21545438,-98.38702133,,,,MARQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MARQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,marquilla sin nombre 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,762.7008696898173,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10724349,21074315229002943000000000U4,LIDER CORDOBA,315229,agebs\xalmimilulco,revisar,,768.6046150289957,500-1000 m,19.21018665,-98.3815298,,,,LIDER CORDOBA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,LIDER CORDOBA Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,lider cordoba 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,768.6046150289957,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
8089451,21074315229001901000000000U3,DESEBRADORA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,771.2905131649126,500-1000 m,19.20447416,-98.38030722,,,,DESEBRADORA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,DESEBRADORA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,desebradora sin nombre 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,771.2905131649126,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10105987,21074314120000061000000000U9,MONICA SANDOVAL JUAREZ,314120,agebs\xalmimilulco,revisar,,771.4701198545295,500-1000 m,19.21205382,-98.3812411,,,,MONICA SANDOVAL JUAREZ Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MONICA SANDOVAL JUAREZ Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,monica sandoval juarez 314120 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,771.4701198545295,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10541104,21074315229002441000000000U9,MAQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,780.3252648989182,500-1000 m,19.21509667,-98.38405092,,,,MAQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilla sin nombre 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,780.3252648989182,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11521781,21074315229002362000000000U7,MAQUILLADORA,315229,agebs\xalmimilulco,revisar,,782.9798444381723,500-1000 m,19.21535967,-98.38111473,,,,MAQUILLADORA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLADORA Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilladora 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,782.9798444381723,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10687795,21074315229002672000000000U9,MAQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,803.1305639115176,500-1000 m,19.21436984,-98.38784587,,,,MAQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilla sin nombre 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,803.1305639115176,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9730300,21074315223001162000000000U5,TERMINADO,315229,agebs\xalmimilulco,revisar,,804.258787262092,500-1000 m,19.2143018,-98.3786737,,,,TERMINADO Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,TERMINADO Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,terminado 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,804.258787262092,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10939082,21074315223001191000000000U4,CREACIONES MARY,315223,agebs\xalmimilulco,revisar,,810.8405367842789,500-1000 m,19.21147172,-98.38285654,,,,CREACIONES MARY Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,CREACIONES MARY Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,creaciones mary 315223 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,810.8405367842789,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10122074,21074315229000271000000000U2,MAQUILLADORA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,824.6893186433564,500-1000 m,19.21349943,-98.38328084,,,,MAQUILLADORA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLADORA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilladora sin nombre 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,824.6893186433564,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11099113,21074812210000911000000000U1,PLANCHAS JOCA,812210,agebs\xalmimilulco,revisar,,880.5440451587393,500-1000 m,19.20723769,-98.38926716,,,,PLANCHAS JOCA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,PLANCHAS JOCA Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,planchas joca 812210 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,880.5440451587393,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11084020,21074315229002962000000000U4,MAQUILLADORA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,897.6699383052924,500-1000 m,19.21521207,-98.38252041,,,,MAQUILLADORA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLADORA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilladora sin nombre 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,897.6699383052924,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
6861846,21074812210000364001000000U3,STONE LAV,812210,agebs\xalmimilulco,revisar,,913.596503634522,500-1000 m,19.21707716,-98.37347932,,,,STONE LAV Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,STONE LAV Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,stone lav 812210 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,913.596503634522,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10500192,21074315229002261000000000U1,MAQUILLA,315229,agebs\xalmimilulco,revisar,,933.1239169023728,500-1000 m,19.21399223,-98.38297451,,,,MAQUILLA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLA Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilla 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,933.1239169023728,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10401755,21074315229002801000000000U4,PASIFIC BRASH,315229,agebs\xalmimilulco,revisar,,936.8204212801002,500-1000 m,19.21007941,-98.38101726,,,,PASIFIC BRASH Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,PASIFIC BRASH Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,pasific brash 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,936.8204212801002,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11313187,21074315229002392000000000U4,MAQUILLADORA SOMBRE,315229,agebs\xalmimilulco,revisar,,943.4025828255662,500-1000 m,19.21339607,-98.38622131,,,,MAQUILLADORA SOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLADORA SOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilladora sombre 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,943.4025828255662,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
8089248,21074315229001771000000000U0,TERMINADO,315229,agebs\xalmimilulco,revisar,,964.2845008809292,500-1000 m,19.214406,-98.37765433,,,,TERMINADO Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,TERMINADO Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,terminado 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,964.2845008809292,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11221708,21074315223001071000000000U8,BOLSA TRACERA,315223,agebs\xalmimilulco,revisar,,972.2642240396456,500-1000 m,19.2130382,-98.37426874,,,,BOLSA TRACERA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,BOLSA TRACERA Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,bolsa tracera 315223 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,972.2642240396456,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9706371,21074315229002251000000000U2,JAVIER SANDOVAL CORDERO,315229,agebs\xalmimilulco,revisar,,978.5494663661344,500-1000 m,19.21211572,-98.38189756,,,,JAVIER SANDOVAL CORDERO Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,JAVIER SANDOVAL CORDERO Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,javier sandoval cordero 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,978.5494663661344,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11332144,21074315223000751000000000U6,TRABAJO DE OVER,315229,agebs\xalmimilulco,revisar,,1030.7624723848812,>1000 m,19.20708153,-98.37540259,,,,TRABAJO DE OVER Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,TRABAJO DE OVER Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,trabajo de over 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,1030.7624723848812,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9920113,21074812210000971000000000U5,PLANCHADO SIN NOMBRE,812210,agebs\xalmimilulco,revisar,,1059.1045315819692,>1000 m,19.21044099,-98.39010957,,,,PLANCHADO SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,PLANCHADO SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,planchado sin nombre 812210 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,1059.1045315819692,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
6378259,21074313320000017000000000U8,AUNDE MEXICO,313320,agebs\xalmimilulco,revisar,,1060.8624928779982,>1000 m,19.21664171,-98.41318695,,,,AUNDE MEXICO Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,AUNDE MEXICO Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,aunde mexico 313320 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,1060.8624928779982,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9877804,21074315229002611000000000U7,MAQUILLA,315229,agebs\xalmimilulco,revisar,,1075.282610630078,>1000 m,19.21343595,-98.38213862,,,,MAQUILLA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLA Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilla 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,1075.282610630078,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9804661,21074315229002591000000000U1,MAQUILLA SIN NOMBRE,315229,agebs\xalmimilulco,revisar,,1081.3592548552456,>1000 m,19.21433021,-98.38261209,,,,MAQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,MAQUILLA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,maquilla sin nombre 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,1081.3592548552456,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10623693,21074315223000671000000000U6,PRESILLA,315229,agebs\xalmimilulco,revisar,,1112.2638408197286,>1000 m,19.21687474,-98.37430582,,,,PRESILLA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,PRESILLA Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,presilla 315229 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,1112.2638408197286,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
3428329,21074812210000243010000000U9,POLIPROCESO,313310,agebs\xalmimilulco,revisar,,1172.2966924090542,>1000 m,19.21009567,-98.37624609,,,,POLIPROCESO Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,POLIPROCESO Santa Ana Xalmimilulco Huejotzingo Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,poliproceso 313310 nan agebs xalmimilulco,xalmimilulco,Santa Ana Xalmimilulco,Huejotzingo,auditoria_revisar_xalmimilulco_enriquecida.csv,1172.2966924090542,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
