id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,categoria_relevancia_ambiental,nota_metodologica,localidad,municipio,motivo_auditoria,motivo_prioridad_campo,decision_estudio_sugerida,decision_alcance_proyecto,motivo_exclusion_prioritaria,flag_universo_alcance_proyecto,motivo_universo_alcance_proyecto,flag_fuera_alcance_productivo_textil,flag_estudio_prioritario,motivo_flag_estudio_prioritario,flag_proceso_humedo_relevante,flag_mezclilla_jeans,flag_lavado_deslavado,flag_tenido_tintoreria,flag_acabado_tratamiento,flag_maquila_productiva,flag_confeccion_especializada_baja_relevancia,flag_comercio_o_renta,flag_requiere_auditoria_manual,flag_prioridad_campo,flag_cercania_hidrografia_250m,flag_senal_industrial,flag_texto_ambiguo,flag_posible_falso_positivo,flag_posible_falso_negativo,categoria_auditada,decision_estudio,flag_excluido_auditoria_manual_false,categoria_auditada_manual,_id_key,fuente_geometria,nombre_mapa,raz_social,nombre_clase_actividad_scian,per_ocu,texto_normalizado,regla_base_saic_textil,regla_base_servicio_textil,regla_base_texto_textil,regla_exc_comercio_o_giro_no_textil,flag_candidato_textil,regla_exc_nombre_no_objetivo,regla_exc_actividad_no_objetivo,regla_inc_humedo_texto,regla_inc_humedo_scian,regla_inc_mezclilla_texto,regla_inc_material_textil,match_textil_explicito,match_lavado_no_textil,match_lavado_textil,match_produccion_textil,match_maquila_textil,match_maquila_senal_textil,match_maquila_sola,match_comercio_excluir,match_actividad_no_objetivo,categoria_filtro,relevancia_ambiental,flag_nuevo_relevante,flag_nuevo_revisar,motivo_clasificacion,keywords_detectadas,campos_coincidentes,flag_foco_estricto_tratamiento,flag_foco_estricto_mezclilla,flag_foco_estricto_material_textil,flag_foco_textil_estricto,decision_filtro_estricto,motivo_decision_filtro,categoria_foco_estricto,senales_foco_estricto,nota_metodologica_foco,Name,ID DENUE,en_universo_canonico_original,en_mh_filtrado,en_foco_estricto,perfil_comparacion,comparacion_canonico_vs_mh,comparacion_canonico_vs_foco,membresias_resumen
10494863,21074315229002341000000000U1,MAQUILA,315229,19.21628419,-98.38036616999999,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10494863,filtro_explicito_relevante,MAQUILA,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,True,True,mh_y_foco_no_canonico,solo_mh_filtrado,solo_foco_estricto,MH filtrado; filtro explicito relevante
10498672,21074315223000111000000000U3,MAQUILA DE PANTALON SIN NOMBRE,315229,19.20764246,-98.38465467,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10498672,filtro_explicito_relevante,MAQUILA DE PANTALON SIN NOMBRE,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila de pantalon sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10500192,21074315229002261000000000U1,MAQUILLA,315229,19.21399223,-98.38297451000001,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500192,filtro_explicito_relevante,MAQUILLA,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquilla confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,actividad_denue; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10516759,21074315229002271000000000U0,MAQUILLA V SIN NOMBRE,315229,19.21551587,-98.38534479,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10516759,filtro_explicito_relevante,MAQUILLA V SIN NOMBRE,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquilla v sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,actividad_denue; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10530864,21074315229002901000000000U2,TALLER DE ROPA POR PARA NI�O,315229,19.21172815,-98.38156842,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10530864,filtro_explicito_relevante,TALLER DE ROPA POR PARA NI�O,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,taller de ropa por para ni�o confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10541104,21074315229002441000000000U9,MAQUILLA SIN NOMBRE,315229,19.21509667,-98.38405092,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10541104,filtro_explicito_relevante,MAQUILLA SIN NOMBRE,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquilla sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,actividad_denue; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10543399,21074315223000251000000000U7,MAQUILA,315229,19.21698738,-98.37415832,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10543399,filtro_explicito_relevante,MAQUILA,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10568758,21074314991000011000000000U8,MAQUILA DE PANTALON,315229,19.21641338,-98.37622165999998,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10568758,filtro_explicito_relevante,MAQUILA DE PANTALON,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10579458,21074315229002422000000000U9,MAQUILADORA BRESKA,315229,19.21499562,-98.38342412,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10579458,filtro_explicito_relevante,MAQUILADORA BRESKA,,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,maquiladora breska confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquiladora; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10590391,21074315223000101000000000U4,MAQUILA DE PANTALON,315229,19.2190618,-98.3783816,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10590391,filtro_explicito_relevante,MAQUILA DE PANTALON,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10591920,21074315223000903000000000U3,TERMINADO DE PANTALON,315229,19.21127,-98.37642470000002,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10591920,filtro_explicito_relevante,TERMINADO DE PANTALON,,Confecci�n en serie de otra ropa exterior de materiales textiles,11 a 30 personas,terminado de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10601053,21074315223001101000000000U3,MAQUILA DE PANTALON SIN NOMBRE,315229,19.20921951,-98.38851917,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10601053,filtro_explicito_relevante,MAQUILA DE PANTALON SIN NOMBRE,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila de pantalon sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10609784,21074315223000051000000000U1,MAQUILA DE PANTALON,315229,19.21557731,-98.37554215,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609784,filtro_explicito_relevante,MAQUILA DE PANTALON,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10623693,21074315223000671000000000U6,PRESILLA,315229,19.21687474,-98.37430582,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10623693,filtro_explicito_relevante,PRESILLA,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,presilla confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,actividad_denue; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10626296,21074315223000662000000000U5,MAQUILA DE PANTALON,315229,19.21921864,-98.37859808,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10626296,filtro_explicito_relevante,MAQUILA DE PANTALON,,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,maquila de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10642697,21074315223000921000000000U5,MAQUILA SIN NOMBRE,315229,19.20903451,-98.38755634,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10642697,filtro_explicito_relevante,MAQUILA SIN NOMBRE,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10655916,21074315229002561000000000U4,MAQUILA SIN NOMBRE,315229,19.2145552,-98.38918447,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10655916,filtro_explicito_relevante,MAQUILA SIN NOMBRE,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10666717,21074315229002923000000000U6,TALLER DE MAQUILA DE PANTALON,315229,19.21312135,-98.37957926999998,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10666717,filtro_explicito_relevante,TALLER DE MAQUILA DE PANTALON,,Confecci�n en serie de otra ropa exterior de materiales textiles,11 a 30 personas,taller de maquila de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10676082,21074315223000541000000000U1,MAQUILA,315229,19.214147,-98.37310140999999,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10676082,filtro_explicito_relevante,MAQUILA,PANTALON DE VESTIR,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,maquila pantalon de vestir confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,nombre_unidad; razon_social; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10676987,21074315223000681000000000U5,MAQUILA,315223,19.2124324,-98.37701005,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10676987,filtro_explicito_relevante,MAQUILA,,Confecci�n en serie de uniformes,0 a 5 personas,maquila confecci�n en serie de uniformes,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,maquila,nombre_unidad; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10687795,21074315229002672000000000U9,MAQUILLA SIN NOMBRE,315229,19.21436984,-98.38784587,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10687795,filtro_explicito_relevante,MAQUILLA SIN NOMBRE,SALOMON PINEDA,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,maquilla sin nombre salomon pineda confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,actividad_denue; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10707389,21074315223000942000000000U1,MAQUILA DE PANTALON,315229,19.20750829,-98.37643883000001,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10707389,filtro_explicito_relevante,MAQUILA DE PANTALON,,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,maquila de pantalon confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10708110,21074315223000691000000000U4,TALLER DE MAQUILA SIN NOMBRE,315229,19.20742347,-98.38452215000001,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10708110,filtro_explicito_relevante,TALLER DE MAQUILA SIN NOMBRE,,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,taller de maquila sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10724349,21074315229002943000000000U4,LIDER CORDOBA,315229,19.21018665,-98.3815298,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10724349,filtro_explicito_relevante,LIDER CORDOBA,,Confecci�n en serie de otra ropa exterior de materiales textiles,11 a 30 personas,lider cordoba confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,ropa,actividad_denue; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10730020,21074315223000531000000000U2,TALLER DE MAQUILA,315223,19.21895019,-98.37070933,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730020,filtro_explicito_relevante,TALLER DE MAQUILA,,Confecci�n en serie de uniformes,0 a 5 personas,taller de maquila confecci�n en serie de uniformes,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,maquila,nombre_unidad; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10732616,21074315223001322000000000U5,TALLER DE TERMINADO DE PANTALON SIN NOMBRE,315229,19.2060846,-98.38355316,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10732616,filtro_explicito_relevante,TALLER DE TERMINADO DE PANTALON SIN NOMBRE,,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,taller de terminado de pantalon sin nombre confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,produccion_textil,media,True,False,Actividad manufacturera textil explicita por SCIAN y/o texto.,pantalon; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,produccion_textil,Actividad manufacturera textil explicita por SCIAN y/o texto.,produccion_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
10740318,21074315223001272000000000U2,TALLER DE MAQUILA,315229,19.2087179,-98.3766939,,,Santa Ana Xalmimilulco,Huejotzingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10740318,filtro_explicito_relevante,TALLER DE MAQUILA,,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,taller de maquila confecci�n en serie de otra ropa exterior de materiales textiles,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,maquila_textil,media,True,False,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila; ropa,nombre_unidad; actividad_denue; scian_saic,False,False,True,True,maquila_textil,Maquila combinada con prendas confeccion mezclilla u otra senal textil.,maquila_textil,sin senal estricta,Clasificacion directa SAIC -> DENUE -> filtro explicito. El resultado no sustituye al canonico original ni constituye evidencia de descarga o contaminacion.,,,False,False,True,solo_foco_estricto,fuera_de_ambos,solo_foco_estricto,filtro explicito relevante
