comparacion,id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,localidad,municipio,etapa_productiva_sugerida,distancia_hidrografia_m,motivo_flag_estudio_prioritario
solo_universo_actual,3321879,21132812210000611000000000U3,LAVANDERIA ORION,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,663.1577557660574,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,3323698,21132222111000112011015137S6,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES SAN MARTIN TEXMELUCAN PUEBLA,221312,San Martin Texmelucan,San Martin Texmelucan,acabado_textil,283.93505498894984,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,3324661,21132812210000481000000000U9,LAVANDERIA LA CIENEGA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,614.0179375610179,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,3411866,21132812210000621000000000U2,LAVANDERIA EL NILO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,75.84738889598334,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,4185235,29019315229000411100000000U1,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,347.9441371331298,contexto productivo textil
solo_universo_actual,6696221,21143812210000041011000000U0,LAVANDERIA DE REYES,313310,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,67.64718883838799,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,7583108,21132812210000731100000000U9,LAVANDERIA KADILO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,249.14224065166218,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,7583122,21132812210000741000000000U8,LAVANDERIA LA RANITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,556.9224924550313,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,7583266,21132812210000761000000000U6,LAVANDERIA 5 DE MAYO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,855.3046441455074,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,7583401,21132812210000781000000000U4,MAXI CLEAN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,6.479976602325017,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,7583541,21132812210000821000000000U8,LAVANDERIA KADILO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,263.6077515261815,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,7583736,21132434211000621110000000U8,LAVANDERIA MIA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,456.44509427625025,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,8077093,21132812210000931100000000U5,LAVANDERIA SAN MARTIN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,523.0148349886548,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,8077118,21132812210000941000000000U4,LAVANDERIA PEREZ,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,56.33305013404188,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,8077429,21132812210000981000000000U0,LUCERAMIC,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,171.31167762625893,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,8077687,21132812210001021000000000U4,LAVANDERIA LA ESPUMITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,133.00384850456382,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,8119994,21132315229004071000000000U8,TINTORERIA MAYKITOS,315229,San Martin Texmelucan,San Martin Texmelucan,tenido_tintoreria,352.6756995666512,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,8125471,29019315229000761000000000U9,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,222.54866702358035,actividad productiva o ambigua cerca de hidrografia
solo_universo_actual,8125475,29019315229000771100000000U8,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,391.73207181656505,contexto productivo textil
solo_universo_actual,8126022,29019315229000821000000000U1,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,265.9454008815527,contexto productivo textil
solo_universo_actual,8126352,29019315229000921000000000U9,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,126.25606090857825,actividad productiva o ambigua cerca de hidrografia
solo_universo_actual,8271635,21132812210000861000000000U4,LAVANDERIA SPLASH,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,338.8251995015268,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,8272142,21132812210000901000000000U8,TINTORERIA M Y M,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,182.27560262392623,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,8777150,21132812210001111000000000U3,LAVANDERIA SAN MARTIN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,639.770956486397,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,8914065,29019812210000241000000000U0,PROCESOS Y TEÑIDOS,313310,San Martin Texmelucan,San Martin Texmelucan,tenido_tintoreria,553.8187422038986,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,9110899,21132812210001141000000000U0,LAVANDERIA YOSS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,451.383935881774,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,9323680,29019812210000371000000000U5,LAVANDERIA SIN NOMBRE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,330.28125985402096,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,9537198,21132812210001381000000000U2,LAVANDERIA MR CLEAN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,805.3717521759643,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,9573427,21132812210001171000000000U7,LAVANDERIA LUPITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,133.9949469221748,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,9602537,21132812210001361000000000U4,LAVANDERIA DE ROPA MR LAUNDRY,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,216.50464405142728,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,9613470,29019315229001311000000000U2,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,468.6060997141751,contexto productivo textil
solo_universo_actual,9726139,21132812210001241000000000U8,LAVA EXPRESS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,188.25827730028274,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,9744483,29019812210000391000000000U3,LAVANDERIA A&E,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,352.9796653140392,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,9761671,29019315229001411000000000U0,MAQUILA DE PRENDA DE VESTIR DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,431.9939008605509,contexto productivo textil
solo_universo_actual,9845985,21132812210001511000000000U4,LAVANDERIA LOS LAVADEROS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,183.56881529489272,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,9848042,21143812210000121000000000U0,LAVANDERIA LA RANITA LUCAS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,527.4489632885278,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,9939011,21132812210001661000000000U7,LAVANDERIA SPLASH EL ESPUMOSO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,761.6437405523511,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,9973420,21132812210001581000000000U7,LAVANDERIA AQUA IN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,725.5615136245455,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10002080,29019315229001421000000000U9,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,848.579828212076,contexto productivo textil
solo_universo_actual,10022938,29019313310000081000000000U2,LAVANDERIA UNIVERSAL,313310,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,596.5153902586233,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10044580,21132812210001491000000000U9,LAVANDERIA CHELY,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,505.55585340390354,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10089394,21132812210001201000000000U2,LAVANDERIA CHEMO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,186.80820015713766,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,10096190,29019812210000411000000000U9,LAVANDERIA SHINY BUBBLES,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,496.8768454434596,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10149564,21132812210001531000000000U2,ZAM LAVANDERIA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,460.8687077034069,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10150976,29019315229001371000000000U6,LAVANDERIA Y PROCESADORA DE MEZCLILLA STON BLUE,315229,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,292.65909499374425,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10185110,21132812210001541000000000U1,LAVANDERIA MAGIC CLEAN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,756.3276686977733,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10205043,21132812210001481000000000U0,LAVANDERIA Y TINTORERIA CUZ,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,643.6142391992038,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10214543,21143812210000131000000000U9,LAVANDERIA SUAREZ,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,613.4133905758817,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10216999,21132812210001441000000000U4,LAVANDERIA CHELY,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,444.38877109304804,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10393290,21132812210001641000000000U9,LAVANDERIA BUBBLE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,124.83487459060645,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,10486885,21132812210001321000000000U8,LAVANDERIA LEON,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,177.93757438071344,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,10499350,21143812210000102000000000U0,LAVANDERIA SAN LUCAS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,409.78255577502625,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10506496,29019812210000442000000000U4,LAVANDERIA Y PROCESADORA DE MEZCLILLA SIN NOMBRE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,372.29233270481336,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10530595,29019315229001361000000000U7,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,314.5313779472349,contexto productivo textil
solo_universo_actual,10549907,21132434219000041000000000U2,ACABADOS RESINCIALES SAN MIGUEL,434219,San Martin Texmelucan,San Martin Texmelucan,acabado_textil,167.9712292312996,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,10581833,21132812210001261000000000U6,LAVANDERIA TERE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,372.2731409607277,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,10591660,29019315229001511000000000U7,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,351.08676628578786,contexto productivo textil
solo_universo_actual,10704585,29019315229001081000000000U1,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,532.0662871756601,contexto productivo textil
solo_universo_actual,10859241,21132812210001181000000000U6,LA BURBUJITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,141.70118314461334,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,10952820,29019315229001491000000000U2,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,699.2266306105826,contexto productivo textil
solo_universo_actual,10994072,21132812210001601000000000U3,LAVANDERIA SIN NOMBRE,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,351.08676628578786,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,11005863,29019315229001172000000000U8,LAVANDERIA LAVADOS INDUSTRIALES SK,315229,San Martin Texmelucan,San Martin Texmelucan,lavado_deslavado,105.2243183046487,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,11056486,21132812210001431000000000U5,LAVANDERIA ENTRE BURBUJAS,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,366.39918145852306,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,11123518,21132811192001141000000000U1,LAVADO LOZA,811192,San Martin Texmelucan,San Martin Texmelucan,lavado_deslavado,544.2496582623918,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,11144181,21132812210001221000000000U0,LAVANDERIA SOFT Y CLEAN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,413.443907476493,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,11202038,21132812210001421000000000U6,TRAPITOS AL SOL,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,192.9309574894128,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,11233532,21132812210001401000000000U8,AMOR CUCHI,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,757.1612689489868,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,11369568,29019315229000971000000000U4,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,289.21133893279705,contexto productivo textil
solo_universo_actual,11448908,21132812210001591000000000U6,LAVANDERIA ROLMI,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,456.78290249522587,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,11479625,29019315229000961000000000U5,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,506.41591496428236,contexto productivo textil
solo_universo_actual,11492067,21132812210001551000000000U0,LAVANDERIA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,228.76571802756345,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,11513321,29019812210000471000000000U3,LAVANDERIA ZERO STAIN,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,360.3086319563992,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,11518387,29019315229001641000000000U2,MAQUILA DE PANTALON DE MEZCLILLA,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,385.91486200577083,contexto productivo textil
solo_universo_actual,11520682,21132812210001331000000000U7,LAVANDERIA MAJO,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,32.647214705442664,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,11542656,21132812210001371000000000U3,LAVANDERIA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,540.4611603515777,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,11604542,29019315229001331000000000U0,MAQUILA DE PANTALON DE MEZCLILLA SIN NOMBRE,315229,San Martin Texmelucan,San Martin Texmelucan,fabricacion_mezclilla,33.34732645661744,actividad productiva o ambigua cerca de hidrografia
solo_universo_actual,11628828,21132812210001291000000000U3,LAVANDERIA LUPITA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,426.37810903970296,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,11654135,21132812210001571000000000U8,LAVANDERIA SAN RAFAEL,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,456.3604339620656,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_actual,12317062,29015812210000161000053895S8,LAVARTEX TLAXCALA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,128.3464403622314,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,3266081,21132812210000151000000000U0,TINTORERIA Y LAVANDERIA VERAZA,812210,San Martin Texmelucan,San Martin Texmelucan,lavanderia_industrial,241.6732701586117,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia
solo_universo_actual,11096797,21074812210000642000000000U2,LAVADOS Y PROCESOS FLORES,812210,Santa Ana Xalmimilulco,Huejotzingo,lavado_deslavado,971.5512807745988,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_2026,11444709,21074221312000021000000000U8,AGUA POTABLE COAPAXAL,221312,Santa Ana Xalmimilulco,Huejotzingo,acabado_textil,681.5176854147586,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_2026,12292251,21074221312000032000000000U5,SOSAPAHUE,221312,Rancho de los Caballos,Huejotzingo,acabado_textil,485.1222636245697,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_2026,10382850,21074314991000261000000000U9,GILCERJEANS,314991,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,908.5202105557923,contexto productivo textil
solo_universo_2026,10262715,21074313310000111000000000U0,IMPRESOS EN SERVILLETAS PARA RECUERDO,313310,Santa Ana Xalmimilulco,Huejotzingo,acabado_textil,725.1893173331662,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_2026,3428329,21074812210000243010000000U9,POLIPROCESO,313310,Santa Ana Xalmimilulco,Huejotzingo,acabado_textil,994.2954381024825,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento
solo_universo_2026,11173772,21074315229002821000000000U2,TALLER DE PANTALLA DE MEZCLILLA,315229,Santa Ana Xalmimilulco,Huejotzingo,fabricacion_mezclilla,806.2422564973679,contexto productivo textil
