grupo_espacial,senal,n_grupo,conteo_senal,prevalencia_grupo,prevalencia_universo,diferencia_prevalencia,lift,log2_lift,odds_ratio_fisher,or_ic95_inf,or_ic95_sup,p_fisher,p_ajustada_bh,evidencia_descriptiva_suficiente
CLUSTER_004,senal_mezclilla_o_pantalon,28,2,0.07142857142857142,0.0456359102244389,0.025792661204132525,1.565183450429352,0.646331761000636,1.6153846153846154,0.5356636574729056,7.28874603292723,0.367873991395201,0.6228361636493007,False
CLUSTER_005,textil,33,9,0.2727272727272727,0.2483790523690773,0.024348220358195394,1.0980284775465496,0.13491547135806037,1.1360182370820668,0.5532602695083516,2.4922922257642166,0.6904686898139365,0.9445611676654652,False
CLUSTER_005,mezclilla,33,0,0.0,0.018453865336658354,-0.018453865336658354,0.0,,0.0,0.04746685190154365,12.884150439082536,1.0,1.0,False
CLUSTER_005,humedo_explicito,33,0,0.0,0.09226932668329177,-0.09226932668329177,0.0,,0.0,0.008885898274746942,2.3767599042475487,0.06837548056285327,0.16467897431335082,False
CLUSTER_005,lavado_generico,33,2,0.06060606060606061,0.29925187032418954,-0.23864580971812893,0.20252525252525252,-2.3038262885120515,0.1496580322042113,0.05068419950587699,0.6684110147666823,0.00169438194896038,0.0053655428383745365,False
CLUSTER_005,produccion,33,4,0.12121212121212122,0.12194513715710723,-0.0007330159449860096,0.9939889694490922,-0.00869825296840444,0.993103448275862,0.405118603958202,2.972303612062509,1.0,1.0,False
CLUSTER_005,maquila,33,21,0.6363636363636364,0.14688279301745635,0.48948084334618003,4.332458712764316,2.115186000932129,10.503080985915492,5.108316775532301,20.830491845860653,1.450850582668893e-10,9.166874229745182e-10,True
CLUSTER_005,proceso_seco_explicito,33,9,0.2727272727272727,0.16059850374064838,0.11212876898662433,1.6981931112365893,0.7640005253115244,1.9736220472440944,0.9596137237737423,4.334413233022922,0.09261679316980836,0.20838778463206883,False
CLUSTER_005,scian_textil,33,31,0.9393939393939394,0.6044887780548629,0.33490516133907655,1.554030403040304,0.6360147288977535,10.259924780610113,2.297406308305683,30.28453462935869,1.891269035471513e-05,8.085175126640719e-05,True
CLUSTER_005,scian_acabado_humedo,33,0,0.0,0.008478802992518703,-0.008478802992518703,0.0,,0.0,0.10245457990235943,28.408252397513948,1.0,1.0,False
CLUSTER_005,scian_lavanderia,33,2,0.06060606060606061,0.39551122194513716,-0.33490516133907655,0.15323474339867782,-2.7061846537201495,0.09746660149885956,0.03302015408982285,0.43527346311566945,1.891269035471513e-05,8.085175126640719e-05,False
CLUSTER_005,actividad_lavanderia_tintoreria,33,2,0.06060606060606061,0.39551122194513716,-0.33490516133907655,0.15323474339867782,-2.7061846537201495,0.09746660149885956,0.03302015408982285,0.43527346311566945,1.891269035471513e-05,8.085175126640719e-05,False
CLUSTER_005,actividad_acabado_textil,33,0,0.0,0.008478802992518703,-0.008478802992518703,0.0,,0.0,0.10245457990235943,28.408252397513948,1.0,1.0,False
CLUSTER_005,actividad_confeccion,33,26,0.7878787878787878,0.38952618453865334,0.3983526033401345,2.022659372211229,1.0162533819829422,5.902715773809524,2.4897256802997223,12.660942903713089,5.059013398520459e-06,2.3380845706675635e-05,True
CLUSTER_005,actividad_fabricacion_telas,33,2,0.06060606060606061,0.03865336658354115,0.02195269402251946,1.5679374389051808,0.6488679967095916,1.6124815517604891,0.5400216340171062,7.240696133317731,0.36676574624974434,0.6228361636493007,False
CLUSTER_005,actividad_tejido_hilado,33,3,0.09090909090909091,0.08952618453865337,0.001382906370437545,1.015446948594581,0.022114868881934115,1.017134831460674,0.38360737780056886,3.542479693897071,1.0,1.0,False
CLUSTER_005,actividad_bordado_deshilado,33,0,0.0,0.04463840399002494,-0.04463840399002494,0.0,,0.0,0.019274274156291973,5.17568358812215,0.40096102759258745,0.6543846810980979,False
CLUSTER_005,senal_pantalon,33,0,0.0,0.036658354114713215,-0.036658354114713215,0.0,,0.0,0.023633822746258068,6.356869755037112,0.6326482602177377,0.8816375019289009,False
CLUSTER_005,senal_mezclilla_o_pantalon,33,0,0.0,0.0456359102244389,-0.0456359102244389,0.0,,0.0,0.01883583971352986,5.057109829306103,0.4018151550602355,0.6543846810980979,False
CLUSTER_006,textil,20,4,0.2,0.2483790523690773,-0.0483790523690773,0.8052208835341366,-0.3125435056131606,0.7555443548387096,0.28982723933319565,2.342421332341978,0.7971889053198589,1.0,False
CLUSTER_006,mezclilla,20,0,0.0,0.018453865336658354,-0.018453865336658354,0.0,,0.0,0.07682501419364199,21.399979319474504,1.0,1.0,False
CLUSTER_006,humedo_explicito,20,0,0.0,0.09226932668329177,-0.09226932668329177,0.0,,0.0,0.014385241294129915,3.948897076903275,0.24960562166811862,0.4669709830855262,False
CLUSTER_006,lavado_generico,20,0,0.0,0.29925187032418954,-0.29925187032418954,0.0,,0.0,0.003425995950442055,0.9381778305039948,0.0010433542149635689,0.0035329419952231742,False
CLUSTER_006,produccion,20,2,0.1,0.12194513715710723,-0.02194513715710722,0.8200408997955011,-0.2862322284973133,0.7992242756103126,0.25836967949621387,3.6504803719733885,1.0,1.0,False
CLUSTER_006,maquila,20,16,0.8,0.14688279301745635,0.6531172069825437,5.446519524617997,2.44533460262446,23.853403141361255,7.675892554397475,62.19624647565292,1.0683506285778493e-10,6.893885188181593e-10,True
CLUSTER_006,proceso_seco_explicito,20,3,0.15,0.16059850374064838,-0.010598503740648385,0.9340062111801242,-0.09849595093854059,0.921996879875195,0.3304024926535655,3.3005272219205803,1.0,1.0,False
CLUSTER_006,scian_textil,20,20,1.0,0.6044887780548629,0.3955112219451371,1.6542904290429041,0.7262125378693316,inf,1.6349073124688138,447.61555189097214,7.941739476367271e-05,0.0003121925173468514,True
CLUSTER_006,scian_acabado_humedo,20,0,0.0,0.008478802992518703,-0.008478802992518703,0.0,,0.0,0.16582505764996805,47.180906362494106,1.0,1.0,False
CLUSTER_006,scian_lavanderia,20,0,0.0,0.39551122194513716,-0.39551122194513716,0.0,,0.0,0.0022340600003182528,0.6116554696241077,7.941739476367271e-05,0.0003121925173468514,False
CLUSTER_006,actividad_lavanderia_tintoreria,20,0,0.0,0.39551122194513716,-0.39551122194513716,0.0,,0.0,0.0022340600003182528,0.6116554696241077,7.941739476367271e-05,0.0003121925173468514,False
CLUSTER_006,actividad_acabado_textil,20,0,0.0,0.008478802992518703,-0.008478802992518703,0.0,,0.0,0.16582505764996805,47.180906362494106,1.0,1.0,False
CLUSTER_006,actividad_confeccion,20,8,0.4,0.38952618453865334,0.01047381546134668,1.0268886043533931,0.03827968831294104,1.045045045045045,0.4448843985419457,2.5534186620084,1.0,1.0,False
CLUSTER_006,actividad_fabricacion_telas,20,0,0.0,0.03865336658354115,-0.03865336658354115,0.0,,0.0,0.03621801706074367,9.992883056381825,1.0,1.0,False
CLUSTER_006,actividad_tejido_hilado,20,0,0.0,0.08952618453865337,-0.08952618453865337,0.0,,0.0,0.014869613333001021,4.082318816579385,0.24987043831769384,0.4669709830855262,False
CLUSTER_006,actividad_bordado_deshilado,20,0,0.0,0.04463840399002494,-0.04463840399002494,0.0,,0.0,0.031197467342307002,8.597573359811856,1.0,1.0,False
CLUSTER_006,senal_pantalon,20,0,0.0,0.036658354114713215,-0.036658354114713215,0.0,,0.0,0.03825291738177385,10.559356541053122,1.0,1.0,False
CLUSTER_006,senal_mezclilla_o_pantalon,20,0,0.0,0.0456359102244389,-0.0456359102244389,0.0,,0.0,0.030487912401462605,8.400638289176236,1.0,1.0,False
CLUSTER_007,textil,99,24,0.24242424242424243,0.2483790523690773,-0.005954809944834882,0.976025313374711,-0.03500953008425169,0.9675720164609054,0.6182958370083986,1.5560002130768456,1.0,1.0,False
CLUSTER_007,mezclilla,99,4,0.04040404040404041,0.018453865336658354,0.021950175067382054,2.1894621894621897,1.1305765356337234,2.310375939849624,0.9690704437630383,6.802779236347378,0.1088307849906738,0.23408885828182668,False
CLUSTER_007,humedo_explicito,99,5,0.050505050505050504,0.09226932668329177,-0.041764276178241265,0.5473655473655473,-0.8694234643662768,0.5167589624016322,0.2374397033398607,1.3431780523124612,0.2146312377734897,0.4077993517696304,False
CLUSTER_007,lavado_generico,99,37,0.37373737373737376,0.29925187032418954,0.07448550341318422,1.248905723905724,0.320664576395742,1.4100906998030678,0.9400504423097313,2.137027200708261,0.11911969090523242,0.2469026320581181,False
CLUSTER_007,produccion,99,17,0.1717171717171717,0.12194513715710723,0.04977203456006449,1.4081510400528805,0.49380208756077865,1.5105157089706491,0.9136801025183053,2.6095224344296573,0.15897230916750593,0.3106773127730687,False
CLUSTER_007,maquila,99,3,0.030303030303030304,0.14688279301745635,-0.11657976271442605,0.2063075577506817,-2.277131421846631,0.17731441979522183,0.07053278449487821,0.5996092226842332,0.00024492967514917925,0.0009104994445762968,False
CLUSTER_007,proceso_seco_explicito,99,13,0.13131313131313133,0.16059850374064838,-0.029285372427517053,0.8176485350398395,-0.29044725871085164,0.7857590388088306,0.45400185871239385,1.447808311834938,0.4896447889990724,0.7577308499442659,False
CLUSTER_007,scian_textil,99,55,0.5555555555555556,0.6044887780548629,-0.048933222499307316,0.919050238357169,-0.12178436868561832,0.8136344449134656,0.5444643694136386,1.2106912384133965,0.3490183570335165,0.6028498894215285,False
CLUSTER_007,scian_acabado_humedo,99,1,0.010101010101010102,0.008478802992518703,0.0016222071084913987,1.1913250148544268,0.2525670600123338,1.199134199134199,0.33929641442341657,9.161545955481806,0.574077713107608,0.8499332375878872,False
CLUSTER_007,scian_lavanderia,99,44,0.4444444444444444,0.39551122194513716,0.04893322249930726,1.123721451590304,0.1682844641959918,1.22905317769131,0.8259744254121256,1.8366674775742455,0.3490183570335165,0.6028498894215285,False
CLUSTER_007,actividad_lavanderia_tintoreria,99,44,0.4444444444444444,0.39551122194513716,0.04893322249930726,1.123721451590304,0.1682844641959918,1.22905317769131,0.8259744254121256,1.8366674775742455,0.3490183570335165,0.6028498894215285,False
CLUSTER_007,actividad_acabado_textil,99,1,0.010101010101010102,0.008478802992518703,0.0016222071084913987,1.1913250148544268,0.2525670600123338,1.199134199134199,0.33929641442341657,9.161545955481806,0.574077713107608,0.8499332375878872,False
CLUSTER_007,actividad_confeccion,99,31,0.31313131313131315,0.38952618453865334,-0.07639487140734019,0.8038774428018988,-0.31495252649243083,0.7086871325930765,0.4664591891428333,1.0952888861623888,0.11869799755810498,0.2469026320581181,False
CLUSTER_007,actividad_fabricacion_telas,99,7,0.0707070707070707,0.03865336658354115,0.03205370412352956,1.8292603453893777,0.8712604180460396,1.9345622796709754,0.9590812018114971,4.402654607000872,0.1059504664890698,0.23112807507735128,False
CLUSTER_007,actividad_tejido_hilado,99,8,0.08080808080808081,0.08952618453865337,-0.008718103730572552,0.9026195098618498,-0.14781013256037814,0.8916439685670455,0.462030259365171,1.916445906626823,1.0,1.0,False
CLUSTER_007,actividad_bordado_deshilado,99,7,0.0707070707070707,0.04463840399002494,0.026068666717045767,1.5839963884656623,0.6635690460560207,1.6540065722952477,0.8223179103702846,3.7570604964397245,0.21066781296539755,0.40250498343109475,False
CLUSTER_007,senal_pantalon,99,3,0.030303030303030304,0.036658354114713215,-0.006355323811682911,0.826633683776541,-0.27467994285253505,0.8174913194444444,0.3213414630500746,2.7828226090651174,1.0,1.0,False
CLUSTER_007,senal_mezclilla_o_pantalon,99,5,0.050505050505050504,0.0456359102244389,0.004869140280611604,1.106695368990451,0.14625815786599305,1.1155271336361463,0.5086073728727779,2.913633896116979,0.8049071193904085,1.0,False
CLUSTER_008,textil,337,152,0.45103857566765576,0.2483790523690773,0.20265952329857845,1.8159284020354414,0.8607073215359287,2.753990008966312,2.1937424219069923,3.4584883303012495,2.3493386767039906e-17,1.9596922620311334e-16,True
CLUSTER_008,mezclilla,337,43,0.12759643916913946,0.018453865336658354,0.1091425738324811,6.914347582003368,2.7895931292335723,17.183015141540487,10.636012281587295,27.428818380366735,2.7733258152314444e-28,3.387419388604121e-27,True
CLUSTER_008,humedo_explicito,337,5,0.01483679525222552,0.09226932668329177,-0.07743253143106625,0.16079878097682254,-2.6366716254685256,0.13649117016009243,0.0640279224627887,0.350154881117228,1.6115745614259098e-09,9.341669491655274e-09,False
CLUSTER_008,lavado_generico,337,18,0.05341246290801187,0.29925187032418954,-0.24583940741617766,0.178486646884273,-2.4861119488931442,0.11891539232690992,0.07596265490533556,0.19593908743081725,1.694467853772536e-31,2.5196000260443798e-30,False
CLUSTER_008,produccion,337,50,0.14836795252225518,0.12194513715710723,0.026422815365147956,1.2166778928716633,0.2829472749829152,1.283404633590755,0.9432019617149546,1.7717356134623787,0.1385810536567274,0.28211143065833794,False
CLUSTER_008,maquila,337,188,0.5578635014836796,0.14688279301745635,0.41098070846622325,3.798018066128277,1.925246768007601,10.29533548678639,8.09735871570123,13.043230100127467,3.484936664975946e-78,1.1918483394217735e-76,True
CLUSTER_008,proceso_seco_explicito,337,53,0.1572700296735905,0.16059850374064838,-0.003328474067057885,0.9792745636507731,-0.03021468339099366,0.9732013059745954,0.7223415001952426,1.3295268989353544,0.9382144243272742,1.0,False
CLUSTER_008,scian_textil,337,310,0.9198813056379822,0.6044887780548629,0.3153925275831193,1.5217508397724044,0.6057321619617108,8.467185255264726,5.6076817721015955,12.366017037388273,3.198626799600443e-42,5.757528239280798e-41,True
CLUSTER_008,scian_acabado_humedo,337,4,0.011869436201780416,0.008478802992518703,0.0033906332092617127,1.3998952696805727,0.4853188989100849,1.4586586586586587,0.5952982659832355,4.36452115178927,0.5260614138437283,0.7960752368785623,False
CLUSTER_008,scian_lavanderia,337,27,0.08011869436201781,0.39551122194513716,-0.31539252758311936,0.20256996493801477,-2.3035078133800857,0.11810300233814067,0.08086678167889715,0.17832680965867811,3.198626799600443e-42,5.757528239280798e-41,False
CLUSTER_008,actividad_lavanderia_tintoreria,337,27,0.08011869436201781,0.39551122194513716,-0.31539252758311936,0.20256996493801477,-2.3035078133800857,0.11810300233814067,0.08086678167889715,0.17832680965867811,3.198626799600443e-42,5.757528239280798e-41,False
CLUSTER_008,actividad_acabado_textil,337,4,0.011869436201780416,0.008478802992518703,0.0033906332092617127,1.3998952696805727,0.4853188989100849,1.4586586586586587,0.5952982659832355,4.36452115178927,0.5260614138437283,0.7960752368785623,False
CLUSTER_008,actividad_confeccion,337,289,0.857566765578635,0.38952618453865334,0.46804058103998164,2.201563847612245,1.1385286845191238,11.351139041633935,8.239164535505225,15.365121725100405,1.0963773562552721e-76,3.4087368712663914e-75,True
CLUSTER_008,actividad_fabricacion_telas,337,5,0.01483679525222552,0.03865336658354115,-0.02381657133131563,0.38384225136402794,-1.381414570226451,0.353714859437751,0.16415840592173048,0.9135966645295707,0.016873699257788536,0.045439410599714014,False
CLUSTER_008,actividad_tejido_hilado,337,6,0.017804154302670624,0.08952618453865337,-0.07172203023598274,0.1988709157484936,-2.3300957929414707,0.17048518096933493,0.08409394399856415,0.4033880786683104,2.3736731583103483e-08,1.2684315939720923e-07,False
CLUSTER_008,actividad_bordado_deshilado,337,33,0.09792284866468842,0.04463840399002494,0.053284444674663485,2.19369063209721,1.133360082254621,2.622363914924297,1.7878229182956227,3.9250872529558936,1.0917731464019248e-05,4.84917423466829e-05,True
CLUSTER_008,senal_pantalon,337,121,0.3590504451038576,0.036658354114713215,0.32239209098914434,9.79450533922768,3.2919726325986542,78.57674501424502,49.647920210916865,120.18064969132043,1.0271858706025573e-112,4.3912195968259325e-111,True
CLUSTER_008,senal_mezclilla_o_pantalon,337,137,0.4065281899109792,0.0456359102244389,0.3608922796865403,8.908076729743316,3.1551139848369085,54.01076086956522,37.26411240308358,76.80593804921476,1.5665654981627126e-118,7.653791433880682e-117,True
CLUSTER_009,textil,30,5,0.16666666666666666,0.2483790523690773,-0.08171238570241066,0.6710174029451137,-0.5755779114469547,0.6032290615539859,0.2580602132202809,1.6388365635033575,0.3972713642306783,0.6543846810980979,False
CLUSTER_009,mezclilla,30,0,0.0,0.018453865336658354,-0.018453865336658354,0.0,,0.0,0.05207091905657425,14.190843111726261,1.0,1.0,False
CLUSTER_009,humedo_explicito,30,0,0.0,0.09226932668329177,-0.09226932668329177,0.0,,0.0,0.009748352613417523,2.617986327401,0.1067022018216837,0.23112807507735128,False
CLUSTER_009,lavado_generico,30,0,0.0,0.29925187032418954,-0.29925187032418954,0.0,,0.0,0.0023197699708359114,0.621465290404825,2.8626351064211887e-05,0.00011939283004829835,False
CLUSTER_009,produccion,30,6,0.2,0.12194513715710723,0.07805486284289279,1.6400817995910022,0.7137677715026867,1.810041407867495,0.8040489877471314,4.5807282114479895,0.2539842654499922,0.4696651520076916,False
CLUSTER_009,maquila,30,3,0.1,0.14688279301745635,-0.04688279301745635,0.6808149405772497,-0.5546653973755402,0.6435343193022374,0.24135919703099182,2.2481352839885607,0.6099175803788326,0.8816375019289009,False
CLUSTER_009,proceso_seco_explicito,30,3,0.1,0.16059850374064838,-0.060598503740648374,0.6226708074534162,-0.6834584516596965,0.5787831513260531,0.21714334211847833,2.021593149886917,0.4621023507693113,0.7216392875027601,False
CLUSTER_009,scian_textil,30,30,1.0,0.6044887780548629,0.3955112219451371,1.6542904290429041,0.7262125378693316,inf,2.4695184371131726,661.4512891799556,3.8001114590461684e-07,1.8566258842768422e-06,True
CLUSTER_009,scian_acabado_humedo,30,0,0.0,0.008478802992518703,-0.008478802992518703,0.0,,0.0,0.11239218437173289,31.28889617693125,1.0,1.0,False
CLUSTER_009,scian_lavanderia,30,0,0.0,0.39551122194513716,-0.39551122194513716,0.0,,0.0,0.0015118271237172514,0.404937248076991,3.8001114590461684e-07,1.8566258842768422e-06,False
CLUSTER_009,actividad_lavanderia_tintoreria,30,0,0.0,0.39551122194513716,-0.39551122194513716,0.0,,0.0,0.0015118271237172514,0.404937248076991,3.8001114590461684e-07,1.8566258842768422e-06,False
CLUSTER_009,actividad_acabado_textil,30,0,0.0,0.008478802992518703,-0.008478802992518703,0.0,,0.0,0.11239218437173289,31.28889617693125,1.0,1.0,False
CLUSTER_009,actividad_confeccion,30,5,0.16666666666666666,0.38952618453865334,-0.22285951787198668,0.4278702518139138,-1.2247547175208529,0.31123956326268465,0.13325716025673126,0.8452484858708674,0.013355258469893768,0.03679678383899569,False
CLUSTER_009,actividad_fabricacion_telas,30,0,0.0,0.03865336658354115,-0.03865336658354115,0.0,,0.0,0.02454719493293229,6.626040475055491,0.6291446888730561,0.8816375019289009,False
CLUSTER_009,actividad_tejido_hilado,30,24,0.8,0.08952618453865337,0.7104738154613467,8.935933147632312,3.159618392631869,43.52238805970149,17.124920637067923,97.95036170762411,1.2293938017456488e-20,1.2740990309000362e-19,True
CLUSTER_009,actividad_bordado_deshilado,30,0,0.0,0.04463840399002494,-0.04463840399002494,0.0,,0.0,0.0211441576100264,5.700737273569556,0.6429054765898565,0.8865873911037537,False
CLUSTER_009,senal_pantalon,30,0,0.0,0.036658354114713215,-0.036658354114713215,0.0,,0.0,0.025926489969104308,7.001700025254648,0.6264104001421413,0.8816375019289009,False
CLUSTER_009,senal_mezclilla_o_pantalon,30,0,0.0,0.0456359102244389,-0.0456359102244389,0.0,,0.0,0.02066320464021394,5.570139617763176,0.39985308481976584,0.6543846810980979,False
CLUSTER_010,textil,142,5,0.035211267605633804,0.2483790523690773,-0.2131677847634435,0.14176424005882685,-2.8184344353431183,0.10595358224016145,0.049352531059696815,0.27305854998485873,3.661896930434538e-12,2.6646143621459828e-11,False
CLUSTER_010,mezclilla,142,0,0.0,0.018453865336658354,-0.018453865336658354,0.0,,0.0,0.011018836164240573,2.8984854398479603,0.11341204191665975,0.24091253624532694,False
CLUSTER_010,humedo_explicito,142,3,0.02112676056338028,0.09226932668329177,-0.07114256611991149,0.22896840502474305,-2.1267795579575552,0.2058886950385196,0.08231233391603904,0.6942507090752497,0.0009920324768244986,0.003392751070739785,False
CLUSTER_010,lavado_generico,142,2,0.014084507042253521,0.29925187032418954,-0.28516736328193604,0.04706572769953052,-4.40917928865828,0.03183877891724302,0.011331487747730106,0.1387233357074408,1.0320398550133268e-19,9.804378622626605e-19,False
CLUSTER_010,produccion,142,30,0.2112676056338028,0.12194513715710723,0.08932246847669559,1.7324807742158472,0.7928393424938853,1.9893790849673203,1.33261592217972,3.036686746335286,0.0023437996211047346,0.007221436670430804,True
CLUSTER_010,maquila,142,13,0.09154929577464789,0.14688279301745635,-0.05533349724280846,0.6232812836270595,-0.682044703851768,0.575958225667528,0.3375418172349722,1.0501548923908797,0.06901322123654755,0.16505259904125358,False
CLUSTER_010,proceso_seco_explicito,142,2,0.014084507042253521,0.16059850374064838,-0.14651399669839485,0.08770011372583326,-3.5112774762770163,0.07178460169114374,0.025512508654897303,0.3129617623309872,7.549598361319361e-09,4.232725638641347e-08,False
CLUSTER_010,scian_textil,142,137,0.9647887323943662,0.6044887780548629,0.36029995433950335,1.5960407660484357,0.6744975013251763,18.94158285964145,7.352830773952131,40.629514577517426,2.17898216245239e-24,2.328787186120992e-23,True
CLUSTER_010,scian_acabado_humedo,142,1,0.007042253521126761,0.008478802992518703,-0.0014365494713919425,0.8305716652858327,-0.26782343941273873,0.8241994412207179,0.23441165296626348,6.284124797005701,1.0,1.0,False
CLUSTER_010,scian_lavanderia,142,5,0.035211267605633804,0.39551122194513716,-0.36029995433950335,0.0890272276788093,-3.4896095589790157,0.052793898345775796,0.024612649459350315,0.13600204203564203,2.17898216245239e-24,2.328787186120992e-23,False
CLUSTER_010,actividad_lavanderia_tintoreria,142,5,0.035211267605633804,0.39551122194513716,-0.36029995433950335,0.0890272276788093,-3.4896095589790157,0.052793898345775796,0.024612649459350315,0.13600204203564203,2.17898216245239e-24,2.328787186120992e-23,False
CLUSTER_010,actividad_acabado_textil,142,1,0.007042253521126761,0.008478802992518703,-0.0014365494713919425,0.8305716652858327,-0.26782343941273873,0.8241994412207179,0.23441165296626348,6.284124797005701,1.0,1.0,False
CLUSTER_010,actividad_confeccion,142,1,0.007042253521126761,0.38952618453865334,-0.3824839310175266,0.01807902472453157,-5.789539336304379,0.010481551651287363,0.003131035168018789,0.07837564627408213,1.2790862742451866e-29,1.7766902372880632e-28,False
CLUSTER_010,actividad_fabricacion_telas,142,1,0.007042253521126761,0.03865336658354115,-0.03161111306241439,0.182189913675602,-2.456485003436637,0.1710417242332136,0.05059756821187794,1.283759740098045,0.043528253113740506,0.11109449675297951,False
CLUSTER_010,actividad_tejido_hilado,142,135,0.9507042253521126,0.08952618453865337,0.8611780408134593,10.619286751147554,3.40861496506538,313.73724489795916,138.8903247038463,619.3373747162826,9.567027641479225e-143,8.179808633464737e-141,True
CLUSTER_010,actividad_bordado_deshilado,142,0,0.0,0.04463840399002494,-0.04463840399002494,0.0,,0.0,0.00447086345111185,1.1633891191456291,0.002801436891044673,0.008404310673134019,False
CLUSTER_010,senal_pantalon,142,0,0.0,0.036658354114713215,-0.036658354114713215,0.0,,0.0,0.005483432806785771,1.429255130858341,0.009879261537918755,0.02792320203279516,False
CLUSTER_010,senal_mezclilla_o_pantalon,142,0,0.0,0.0456359102244389,-0.0456359102244389,0.0,,0.0,0.004369030069147298,1.1367002099160843,0.0017933834165017046,0.005626946132509936,False
CLUSTER_011,textil,8,3,0.375,0.2483790523690773,0.1266209476309227,1.509789156626506,0.5943470899953579,1.8181268882175226,0.5036952666908707,7.37727193567751,0.41896317602971755,0.6701184349750399,False
CLUSTER_011,mezclilla,8,0,0.0,0.018453865336658354,-0.018453865336658354,0.0,,0.0,0.17738823370516765,54.23982970697643,1.0,1.0,False
CLUSTER_011,humedo_explicito,8,0,0.0,0.09226932668329177,-0.09226932668329177,0.0,,0.0,0.03321971721034527,10.012465841167929,1.0,1.0,False
CLUSTER_011,lavado_generico,8,1,0.125,0.29925187032418954,-0.17425187032418954,0.4177083333333333,-1.2594321691535983,0.3339687835100679,0.08087462574449406,2.701769680294301,0.4490528412956053,0.7044773932252156,False
