id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,source_folder,categoria_relevancia_ambiental,palabras_clave_detectadas,distancia_hidrografia_m,rango_distancia_hidrografia,latitud,longitud,categoria_auditada,notas_auditoria,fuente_auditoria,query_maps,query_web,keywords_detectadas,criterio_auditoria,criterio_auditoria_sugerido,categoria_sugerida,prioridad_revision,decision_estudio,texto_auditoria_normalizado,region_auditoria,localidad_auditoria,municipio_auditoria,archivo_origen_auditoria,distancia_hidrografia_auditoria_m,__original_columns
12317062,29015812210000161000053895S8,LAVARTEX TLAXCALA,812210,agebs\san_martin,revisar,,128.3464403622314,100-250 m,19.31148051,-98.39160091,,,,LAVARTEX TLAXCALA San Martin Texmelucan Puebla Google Maps,LAVARTEX TLAXCALA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,lavartex tlaxcala 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,128.3464403622314,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
3324123,21132315225000441000000000U5,CREACIONES ROSY,315225,agebs\san_martin,revisar,,134.4334480034459,100-250 m,19.28366246,-98.4336739,,,,CREACIONES ROSY San Martin Texmelucan Puebla Google Maps,CREACIONES ROSY San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,creaciones rosy 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,134.4334480034459,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
7536382,21132315225000571000000000U9,SE HACE Y SE PEGA BOTON,315225,agebs\san_martin,revisar,,139.61930455931002,100-250 m,19.28627505,-98.47044931,,,,SE HACE Y SE PEGA BOTON San Martin Texmelucan Puebla Google Maps,SE HACE Y SE PEGA BOTON San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,se hace y se pega boton 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,139.61930455931002,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10859241,21132812210001181000000000U6,LA BURBUJITA,812210,agebs\san_martin,revisar,,141.70118314461334,100-250 m,19.27271438,-98.4591741,,,,LA BURBUJITA San Martin Texmelucan Puebla Google Maps,LA BURBUJITA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,la burbujita 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,141.70118314461334,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9176687,21132315223000301000000000U6,COMPOSTURAS DE ROPA SIN NOMBRE,315223,agebs\san_martin,revisar,,150.22052132002392,100-250 m,19.28815838,-98.42650105,,,,COMPOSTURAS DE ROPA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COMPOSTURAS DE ROPA SIN NOMBRE San Martin Texmelucan Puebla ropa tienda comercio,baja_comercio: ropa,parece comercio simple de prendas o telas,parece comercio simple de prendas o telas,excluir,alta,,composturas de ropa sin nombre 315223 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,150.22052132002392,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
3263076,21132314120000031000000000U8,CORTINAS Y DECORACIONES OSCAR,314120,agebs\san_martin,revisar,,164.31128609584673,100-250 m,19.28696153,-98.44079974,,,,CORTINAS Y DECORACIONES OSCAR San Martin Texmelucan Puebla Google Maps,CORTINAS Y DECORACIONES OSCAR San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,cortinas y decoraciones oscar 314120 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,164.31128609584673,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
3321778,21132811499000551010000000U1,COSTUREROS SIN NOMBRE,315225,agebs\san_martin,revisar,,169.81670886367002,100-250 m,19.28995866,-98.46411975,,,,COSTUREROS SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTUREROS SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,costureros sin nombre 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,169.81670886367002,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
8077429,21132812210000981000000000U0,LUCERAMIC,812210,agebs\san_martin,revisar,,171.31167762625893,100-250 m,19.28180271,-98.4305507,,,,LUCERAMIC San Martin Texmelucan Puebla Google Maps,LUCERAMIC San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,luceramic 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,171.31167762625893,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
3269804,21132314991000112000000000U0,COSTURERO SIN NOMBRE,314991,agebs\san_martin,revisar,,171.9444918319516,100-250 m,19.28027601,-98.41544836,,,,COSTURERO SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERO SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,costurero sin nombre 314991 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,171.9444918319516,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10376182,21132314120000221000000000U5,DECORACION DE CORTINAS CREACIONES CESARS EXHIBICION,314120,agebs\san_martin,revisar,,181.75719703091505,100-250 m,19.29220047,-98.44853963,,,,DECORACION DE CORTINAS CREACIONES CESARS EXHIBICION San Martin Texmelucan Puebla Google Maps,DECORACION DE CORTINAS CREACIONES CESARS EXHIBICION San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,decoracion de cortinas creaciones cesars exhibicion 314120 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,181.75719703091505,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
7583005,21132812210000721000000000U0,HIPERCLEAN,812210,agebs\san_martin,revisar,,184.2610883111232,100-250 m,19.28642501,-98.44478408,,,,HIPERCLEAN San Martin Texmelucan Puebla Google Maps,HIPERCLEAN San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,hiperclean 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,184.2610883111232,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9726139,21132812210001241000000000U8,LAVA EXPRESS,812210,agebs\san_martin,revisar,,188.2582773002828,100-250 m,19.27734833,-98.43350453,,,,LAVA EXPRESS San Martin Texmelucan Puebla Google Maps,LAVA EXPRESS San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,lava express 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,188.2582773002828,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10796420,21132315225000861000000000U4,REPARACION DE ROPA,315225,agebs\san_martin,revisar,,189.11532419453764,100-250 m,19.2914941,-98.43343657,,,,REPARACION DE ROPA San Martin Texmelucan Puebla Google Maps,REPARACION DE ROPA San Martin Texmelucan Puebla ropa tienda comercio,baja_comercio: ropa,parece comercio simple de prendas o telas,parece comercio simple de prendas o telas,excluir,alta,,reparacion de ropa 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,189.11532419453764,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11202038,21132812210001421000000000U6,TRAPITOS AL SOL,812210,agebs\san_martin,revisar,,192.9309574894128,100-250 m,19.28497891,-98.44301781,,,,TRAPITOS AL SOL San Martin Texmelucan Puebla Google Maps,TRAPITOS AL SOL San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,trapitos al sol 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,192.9309574894128,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
3273665,21132315229002232000000000U8,COSTURERO SIN NOMBRE,315229,agebs\san_martin,revisar,,194.67903736364795,100-250 m,19.27283355,-98.40919604,,,,COSTURERO SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERO SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,costurero sin nombre 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,194.67903736364795,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9329155,29019812210000381010000000U4,PLANCHADURIA,315229,agebs\san_martin,revisar,,222.7762084134576,100-250 m,19.28159353,-98.3957077,,,,PLANCHADURIA San Martin Texmelucan Puebla Google Maps,PLANCHADURIA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,planchaduria 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,222.7762084134576,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11372159,21132315225000891000000000U1,COSTURERIA SIN NOMBRE,315225,agebs\san_martin,revisar,,229.23460398832592,100-250 m,19.28296385,-98.41758255,,,,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURERIA SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,costureria sin nombre 315225 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,229.23460398832592,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
10306393,29019315229001191000000000U8,PLANCHADURIA SIN NOMBRE,315229,agebs\san_martin,revisar,,240.73886815565984,100-250 m,19.28099056,-98.39633592,,,,PLANCHADURIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,PLANCHADURIA SIN NOMBRE San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,alta,,planchaduria sin nombre 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,240.73886815565984,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
3411772,21132463211000691021000000U5,PLAYERAS KALUS,315229,agebs\san_martin,revisar,,257.1280881632171,250-500 m,19.28688772,-98.4660331,,,,PLAYERAS KALUS San Martin Texmelucan Puebla Google Maps,PLAYERAS KALUS San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,playeras kalus 315229 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,257.1280881632171,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
8126354,29019313310000052000000000U3,PROCESOS EL GATO,313310,agebs\san_martin,revisar,,264.07814754042977,250-500 m,19.28252885,-98.39486495,,,,PROCESOS EL GATO San Martin Texmelucan Puebla Google Maps,PROCESOS EL GATO San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,procesos el gato 313310 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,264.07814754042977,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
9398880,29015812210000113000053895S9,LAVARTEX TLAXCALA,812210,agebs\san_martin,revisar,,265.95149923315563,250-500 m,19.31064033,-98.39251059,,,,LAVARTEX TLAXCALA San Martin Texmelucan Puebla Google Maps,LAVARTEX TLAXCALA San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,lavartex tlaxcala 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,265.95149923315563,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
11430400,21132812210001161000000000U8,SERVICLEAN,812210,agebs\san_martin,revisar,,268.7152505527339,250-500 m,19.28668892,-98.43755143,,,,SERVICLEAN San Martin Texmelucan Puebla Google Maps,SERVICLEAN San Martin Texmelucan Puebla textil mezclilla maquila lavanderia tintoreria confeccion taller,,sin evidencia suficiente; requiere revision manual,sin evidencia suficiente; requiere revision manual,revisar,manual,,serviclean 812210 nan agebs san martin,san_martin,San Martin Texmelucan,San Martin Texmelucan,auditoria_revisar_san_martin_enriquecida.csv,268.7152505527339,"id, clee, nombre_de_la_unidad_economica, codigo_de_la_clase_actividad_scian, source_folder, categoria_relevancia_ambiental, palabras_clave_detectadas, distancia_hidrografia_m, rango_distancia_hidrografia, latitud, longitud, categoria_auditada, notas_auditoria"
