id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,actividad_denue_original,codigo_scian_original,texto_busqueda_normalizado,etapa_productiva_sugerida,etapa_productiva_secundaria,subtipo_confeccion,presion_ambiental_potencial,confianza_clasificacion,evidencia_clasificacion,palabras_clave_etapa,reglas_activadas,tiene_senal_proceso_humedo,tiene_senal_mezclilla_jeans,tiene_senal_lavado_deslavado,tiene_senal_tenido_tintoreria,tiene_senal_acabado_tratamiento,tiene_senal_industrial,tiene_senal_maquila,tiene_senal_planchado,es_confeccion_especializada,es_comercio_o_renta,requiere_auditoria_manual,motivo_auditoria,prioridad_auditoria,prioridad_campo,motivo_prioridad_campo,decision_estudio_sugerida,decision_alcance_proyecto,motivo_exclusion_prioritaria,flag_universo_alcance_proyecto,motivo_universo_alcance_proyecto,flag_fuera_alcance_productivo_textil,flag_estudio_prioritario,motivo_flag_estudio_prioritario,flag_proceso_humedo_relevante,flag_mezclilla_jeans,flag_lavado_deslavado,flag_tenido_tintoreria,flag_acabado_tratamiento,flag_maquila_productiva,flag_confeccion_especializada_baja_relevancia,flag_comercio_o_renta,flag_requiere_auditoria_manual,flag_prioridad_campo,flag_cercania_hidrografia_250m,flag_senal_industrial,flag_texto_ambiguo,flag_posible_falso_positivo,flag_posible_falso_negativo,query_maps,query_web,categoria_auditada,etapa_productiva_auditada,notas_auditoria,fuente_auditoria,decision_estudio,fecha_auditoria,auditor_responsable,_id_key,flag_foco_lavado_acabado_humedo,flag_foco_mezclilla_produccion,flag_foco_maquila_confeccion,flag_foco_pendiente_revision,categoria_foco_textil,senales_foco_textil,nombre_universo,nota_metodologica_foco,en_universo_prioritario_2026,en_universo_prioritario_actual,en_mh_filtrado,comparacion_mh_foco,motivo_exclusion_foco_estricto,nota_exclusion_foco_estricto
3326123,21074314991000161011000000U1,CORTE DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLE,BENITO JUAREZ,CALLE,ALAMOS,PRIVADA,EX-HACIENDA DE ARRIBA,CALLE,FRONTERA,4,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,035,2271250290,,,Fijo,19.21366359,-98.3881916,2014-12,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue,3326123 21074314991000161011000000u1 corte de pantalon sin nombre 315229 confecci�n en serie de otra ropa exterior de materiales textiles 6 a 10 personas calle benito juarez calle alamos privada ex-hacienda de arriba calle frontera 4 localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 035 2271250290 fijo 2014-12 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue,315229,pantalon; textiles,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",190.58404396112613,False,True,True,True,100-250 m,3326123 21074314991000161011000000u1 corte de pantalon sin nombre 315229 confecci�n en serie de otra ropa exterior de materiales textiles 6 a 10 personas calle benito juarez calle alamos privada ex-hacienda de arriba calle frontera 4 localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 035 2271250290 fijo 2014-12 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue,315229,corte de pantalon sin nombre 3326123 21074314991000161011000000u1 corte de pantalon sin nombre 315229 confecci n en serie de otra ropa exterior de materiales textiles 6 a 10 personas calle benito juarez calle alamos privada ex hacienda de arriba calle frontera 4 localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 035 2271250290 fijo 2014 12 data raw denue2026 denue26 area estudio shp denue26 area estudio shp denue2026 denue 315229 pantalon textiles,confeccion_maquila,,generica,media,media,"SCIAN 315229 | confeccion: ropa, pantalon",,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,False,True,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,alta,media,actividad productiva o ambigua cerca de hidrografia,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,CORTE DE PANTALON SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,CORTE DE PANTALON SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,,3326123,False,False,True,False,maquila_confeccion_textil,maquila/confeccion; cercania <=250m hidrografia,foco_textil_produccion_y_lavado_2026,"Universo operativo amplio para ubicar produccion, maquila, mezclilla, lavado, lavanderia, tintoreria, acabado o pendientes textiles. No implica evidencia de descarga ni contaminacion.",False,False,False,solo_foco,confeccion_maquila_generica,"Sale del foco estricto porque no muestra senal suficiente de tratamiento/lavado/acabado textil, mezclilla/jeans/deshebrado o produccion material textil."
11073004,21074315229002751000000000U1,CORTE DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,0 a 5 personas,PRIVADA,MAGNOLIA,CALLE,INDUSTRIA,CALLE,16 DE SEPTIEMBRE,CALLE,ZARAGOZA,3,,,,,,COLONIA,CENTRO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,014,2271064993,,,Fijo,19.21128246,-98.38003737,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue,11073004 21074315229002751000000000u1 corte de pantalon 315229 confecci�n en serie de otra ropa exterior de materiales textiles 0 a 5 personas privada magnolia calle industria calle 16 de septiembre calle zaragoza 3 colonia centro 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 014 2271064993 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue,315229,pantalon; textiles,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",946.6964190708104,False,False,False,True,500-1000 m,11073004 21074315229002751000000000u1 corte de pantalon 315229 confecci�n en serie de otra ropa exterior de materiales textiles 0 a 5 personas privada magnolia calle industria calle 16 de septiembre calle zaragoza 3 colonia centro 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 014 2271064993 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue,315229,corte de pantalon 11073004 21074315229002751000000000u1 corte de pantalon 315229 confecci n en serie de otra ropa exterior de materiales textiles 0 a 5 personas privada magnolia calle industria calle 16 de septiembre calle zaragoza 3 colonia centro 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 014 2271064993 fijo 2024 11 data raw denue2026 denue26 area estudio shp denue26 area estudio shp denue2026 denue 315229 pantalon textiles,confeccion_maquila,,generica,media,media,"SCIAN 315229 | industrial: industria | confeccion: ropa, pantalon",industria,scian_prefijo_315; texto_confeccion; texto_industrial,False,False,False,False,False,True,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,CORTE DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,CORTE DE PANTALON Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,,11073004,False,False,True,False,maquila_confeccion_textil,maquila/confeccion,foco_textil_produccion_y_lavado_2026,"Universo operativo amplio para ubicar produccion, maquila, mezclilla, lavado, lavanderia, tintoreria, acabado o pendientes textiles. No implica evidencia de descarga ni contaminacion.",False,False,False,solo_foco,confeccion_maquila_generica,"Sale del foco estricto porque no muestra senal suficiente de tratamiento/lavado/acabado textil, mezclilla/jeans/deshebrado o produccion material textil."
11444709,21074221312000021000000000U8,AGUA POTABLE COAPAXAL,PRESIDENCIA AUXILIAR,221312,"Captaci�n, tratamiento y suministro de agua realizados por el sector p�blico",6 a 10 personas,CALLE,PROVIDENCIA,CALLEJON,Callej�n del Refugio,CALLE,Reforma,CALLE,Calle del Refugio,17,,,,,,COLONIA,PRIMER SECCION,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,001,,,,Fijo,19.21253062,-98.38241370000001,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue,"11444709 21074221312000021000000000u8 agua potable coapaxal presidencia auxiliar 221312 captaci�n, tratamiento y suministro de agua realizados por el sector p�blico 6 a 10 personas calle providencia callejon callej�n del refugio calle reforma calle calle del refugio 17 colonia primer seccion 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 001 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue",221312,tratamiento,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",681.5176854147586,False,False,False,True,500-1000 m,"11444709 21074221312000021000000000u8 agua potable coapaxal presidencia auxiliar 221312 captaci�n, tratamiento y suministro de agua realizados por el sector p�blico 6 a 10 personas calle providencia callejon callej�n del refugio calle reforma calle calle del refugio 17 colonia primer seccion 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 001 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue",221312,agua potable coapaxal 11444709 21074221312000021000000000u8 agua potable coapaxal presidencia auxiliar 221312 captaci n tratamiento y suministro de agua realizados por el sector p blico 6 a 10 personas calle providencia callejon callej n del refugio calle reforma calle calle del refugio 17 colonia primer seccion 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 001 fijo 2024 11 data raw denue2026 denue26 area estudio shp denue26 area estudio shp denue2026 denue 221312 tratamiento,acabado_textil,,,alta,alta,acabado_tratamiento: tratamiento,tratamiento,texto_acabado_tratamiento,True,False,False,False,True,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,AGUA POTABLE COAPAXAL Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,AGUA POTABLE COAPAXAL Santa Ana Xalmimilulco Huejotzingo Puebla acabado textil tratamiento prendas,,,,,,,,11444709,True,False,False,False,lavado_acabado_proceso_humedo,lavanderia o proceso humedo; acabado/tratamiento,foco_textil_produccion_y_lavado_2026,"Universo operativo amplio para ubicar produccion, maquila, mezclilla, lavado, lavanderia, tintoreria, acabado o pendientes textiles. No implica evidencia de descarga ni contaminacion.",True,False,False,solo_foco,servicio_insumo_bodega_no_proceso,"Sale del foco estricto porque no muestra senal suficiente de tratamiento/lavado/acabado textil, mezclilla/jeans/deshebrado o produccion material textil."
11137575,21074314991000311000000000U2,BORDADOS,,314991,"Confecci�n, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,16 DE SEPTIEMBRE,CALLE,IXTACUIXTLA NORTE,CALLE,ZARAGOZA,CALLE,IXTACUIXTLA NORTE,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,020,2482252082,,,Fijo,19.21195405,-98.37814439,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue,"11137575 21074314991000311000000000u2 bordados 314991 confecci�n, bordado y deshilado de productos textiles 0 a 5 personas calle 16 de septiembre calle ixtacuixtla norte calle zaragoza calle ixtacuixtla norte sn localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 020 2482252082 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue",314991,bordado; textiles,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",1027.580416314834,False,False,False,False,>1000 m,"11137575 21074314991000311000000000u2 bordados 314991 confecci�n, bordado y deshilado de productos textiles 0 a 5 personas calle 16 de septiembre calle ixtacuixtla norte calle zaragoza calle ixtacuixtla norte sn localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 020 2482252082 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue",314991,bordados 11137575 21074314991000311000000000u2 bordados 314991 confecci n bordado y deshilado de productos textiles 0 a 5 personas calle 16 de septiembre calle ixtacuixtla norte calle zaragoza calle ixtacuixtla norte sn localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 020 2482252082 fijo 2024 11 data raw denue2026 denue26 area estudio shp denue26 area estudio shp denue2026 denue 314991 bordado textiles,bordado,fabricacion_textil,,baja,media,"SCIAN 314991 | bordado_estampado: bordado, bordados",,scian_prefijo_314; texto_bordado_estampado,False,False,False,False,False,False,False,False,False,False,False,,baja,baja,,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BORDADOS Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,BORDADOS Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,,11137575,False,False,True,False,maquila_confeccion_textil,produccion/confeccion textil,foco_textil_produccion_y_lavado_2026,"Universo operativo amplio para ubicar produccion, maquila, mezclilla, lavado, lavanderia, tintoreria, acabado o pendientes textiles. No implica evidencia de descarga ni contaminacion.",False,False,False,solo_foco,bordado_o_textil_ligero,"Sale del foco estricto porque no muestra senal suficiente de tratamiento/lavado/acabado textil, mezclilla/jeans/deshebrado o produccion material textil."
10178860,21074314991000321000000000U1,BORDADORA SIN NOMBRE,,314991,"Confecci�n, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,RAFAEL ESPINOSA FLORES,CALLE,PORFIRIO DIAZ,CALLE,AQUILES SERDAN SUR,PRIVADA,CHAPULTEPEC,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,017,,,,Fijo,19.20481154,-98.38520812,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue,"10178860 21074314991000321000000000u1 bordadora sin nombre 314991 confecci�n, bordado y deshilado de productos textiles 0 a 5 personas calle rafael espinosa flores calle porfirio diaz calle aquiles serdan sur privada chapultepec sn localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0025 017 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue",314991,bordado; textiles,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",965.8056706890715,False,False,False,True,500-1000 m,"10178860 21074314991000321000000000u1 bordadora sin nombre 314991 confecci�n, bordado y deshilado de productos textiles 0 a 5 personas calle rafael espinosa flores calle porfirio diaz calle aquiles serdan sur privada chapultepec sn localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0025 017 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue",314991,bordadora sin nombre 10178860 21074314991000321000000000u1 bordadora sin nombre 314991 confecci n bordado y deshilado de productos textiles 0 a 5 personas calle rafael espinosa flores calle porfirio diaz calle aquiles serdan sur privada chapultepec sn localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0025 017 fijo 2024 11 data raw denue2026 denue26 area estudio shp denue26 area estudio shp denue2026 denue 314991 bordado textiles,bordado,fabricacion_textil,,baja,media,SCIAN 314991 | bordado_estampado: bordado,,scian_prefijo_314; texto_bordado_estampado,False,False,False,False,False,False,False,False,False,False,False,,baja,baja,,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BORDADORA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,BORDADORA SIN NOMBRE Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,,10178860,False,False,True,False,maquila_confeccion_textil,produccion/confeccion textil,foco_textil_produccion_y_lavado_2026,"Universo operativo amplio para ubicar produccion, maquila, mezclilla, lavado, lavanderia, tintoreria, acabado o pendientes textiles. No implica evidencia de descarga ni contaminacion.",False,False,False,solo_foco,bordado_o_textil_ligero,"Sale del foco estricto porque no muestra senal suficiente de tratamiento/lavado/acabado textil, mezclilla/jeans/deshebrado o produccion material textil."
9827043,21074314991000301000000000U3,BORDADO DE SERVILLETAS,,314991,"Confecci�n, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,CARRIL A DE AGUA SANTA,PRIVADA,GUADALUPE,CALLE,PRIMERO DE MAYO,CALLE,PRIMERO DE MAYO,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,025,2224857048,,,Fijo,19.20957455,-98.37465899,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue,"9827043 21074314991000301000000000u3 bordado de servilletas 314991 confecci�n, bordado y deshilado de productos textiles 0 a 5 personas calle carril a de agua santa privada guadalupe calle primero de mayo calle primero de mayo sn localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 025 2224857048 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue",314991,bordado; textiles,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",864.4839815729383,False,False,False,True,500-1000 m,"9827043 21074314991000301000000000u3 bordado de servilletas 314991 confecci�n, bordado y deshilado de productos textiles 0 a 5 personas calle carril a de agua santa privada guadalupe calle primero de mayo calle primero de mayo sn localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 025 2224857048 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue",314991,bordado de servilletas 9827043 21074314991000301000000000u3 bordado de servilletas 314991 confecci n bordado y deshilado de productos textiles 0 a 5 personas calle carril a de agua santa privada guadalupe calle primero de mayo calle primero de mayo sn localidad santa ana xalmimilulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 025 2224857048 fijo 2024 11 data raw denue2026 denue26 area estudio shp denue26 area estudio shp denue2026 denue 314991 bordado textiles,bordado,fabricacion_textil,,baja,media,SCIAN 314991 | bordado_estampado: bordado,,scian_prefijo_314; texto_bordado_estampado,False,False,False,False,False,False,False,False,False,False,False,,baja,baja,,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BORDADO DE SERVILLETAS Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,BORDADO DE SERVILLETAS Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,,9827043,False,False,True,False,maquila_confeccion_textil,produccion/confeccion textil,foco_textil_produccion_y_lavado_2026,"Universo operativo amplio para ubicar produccion, maquila, mezclilla, lavado, lavanderia, tintoreria, acabado o pendientes textiles. No implica evidencia de descarga ni contaminacion.",False,False,False,solo_foco,bordado_o_textil_ligero,"Sale del foco estricto porque no muestra senal suficiente de tratamiento/lavado/acabado textil, mezclilla/jeans/deshebrado o produccion material textil."
10939082,21074315223001191000000000U4,CREACIONES MARY,,315223,Confecci�n en serie de uniformes,0 a 5 personas,CALLE,REFORMA,CALLE,VIOLETAS PONIENTE,CALLE,MORELOS,CALLE,MELCHOR OCAMPO,,SN,,,,,PUEBLO,SANTA ANA XALMIMINULCO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,009,2271056957,,,Fijo,19.21147172,-98.38285654,2024-11,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue,10939082 21074315223001191000000000u4 creaciones mary 315223 confecci�n en serie de uniformes 0 a 5 personas calle reforma calle violetas poniente calle morelos calle melchor ocampo sn pueblo santa ana xalmiminulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 009 2271056957 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue,315223,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",731.4909295950866,False,False,False,True,500-1000 m,10939082 21074315223001191000000000u4 creaciones mary 315223 confecci�n en serie de uniformes 0 a 5 personas calle reforma calle violetas poniente calle morelos calle melchor ocampo sn pueblo santa ana xalmiminulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 009 2271056957 fijo 2024-11 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue,315223,creaciones mary 10939082 21074315223001191000000000u4 creaciones mary 315223 confecci n en serie de uniformes 0 a 5 personas calle reforma calle violetas poniente calle morelos calle melchor ocampo sn pueblo santa ana xalmiminulco 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0190 009 2271056957 fijo 2024 11 data raw denue2026 denue26 area estudio shp denue26 area estudio shp denue2026 denue 315223,revisar,confeccion_maquila,,pendiente,baja,SCIAN 315223,,scian_prefijo_315,False,False,False,False,False,False,False,False,False,False,True,confeccion generica sin suficiente detalle operativo,media,baja,,mantener_pendiente,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,CREACIONES MARY Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,CREACIONES MARY Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,,10939082,False,False,True,True,maquila_confeccion_textil,produccion/confeccion textil,foco_textil_produccion_y_lavado_2026,"Universo operativo amplio para ubicar produccion, maquila, mezclilla, lavado, lavanderia, tintoreria, acabado o pendientes textiles. No implica evidencia de descarga ni contaminacion.",False,False,False,solo_foco,pendiente_sin_senal_estricta,"Sale del foco estricto porque no muestra senal suficiente de tratamiento/lavado/acabado textil, mezclilla/jeans/deshebrado o produccion material textil."
3326283,21074461190000381010000000U5,DISE�O DE ROPA A LA MEDIDA,,315225,Confecci�n de prendas de vestir sobre medida,0 a 5 personas,CALLE,SAN ANTONIO,CALLE,AQUILES SERDAN SUR,CALLE,CAMINO REAL SAN MATEO,CALLE,MUCIO MARTINEZ,8,,,,,,COLONIA,SAN ANTONIO,,,,74169,21,Puebla,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0025,019,,,,Fijo,19.20923132,-98.38722989,2014-12,data\raw\denue2026\Denue26 area estudio.shp,Denue26 area estudio.shp,denue2026,denue,3326283 21074461190000381010000000u5 dise�o de ropa a la medida 315225 confecci�n de prendas de vestir sobre medida 0 a 5 personas calle san antonio calle aquiles serdan sur calle camino real san mateo calle mucio martinez 8 colonia san antonio 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0025 019 fijo 2014-12 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",637.8277460326203,False,False,False,True,500-1000 m,3326283 21074461190000381010000000u5 dise�o de ropa a la medida 315225 confecci�n de prendas de vestir sobre medida 0 a 5 personas calle san antonio calle aquiles serdan sur calle camino real san mateo calle mucio martinez 8 colonia san antonio 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0025 019 fijo 2014-12 data\raw\denue2026\denue26 area estudio.shp denue26 area estudio.shp denue2026 denue,315225,dise o de ropa a la medida 3326283 21074461190000381010000000u5 dise o de ropa a la medida 315225 confecci n de prendas de vestir sobre medida 0 a 5 personas calle san antonio calle aquiles serdan sur calle camino real san mateo calle mucio martinez 8 colonia san antonio 74169 21 puebla 074 huejotzingo 0029 santa ana xalmimilulco 0025 019 fijo 2014 12 data raw denue2026 denue26 area estudio shp denue26 area estudio shp denue2026 denue 315225,confeccion_maquila,,especializada_baja_relevancia,media,media,"SCIAN 315225 | confeccion: ropa, prendas de vestir | confeccion_especializada: sobre medida",sobre medida,scian_prefijo_315; texto_confeccion; texto_confeccion_especializada,False,False,False,False,False,False,False,False,True,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,DISE�O DE ROPA A LA MEDIDA Santa Ana Xalmimilulco Huejotzingo Puebla Google Maps,DISE�O DE ROPA A LA MEDIDA Santa Ana Xalmimilulco Huejotzingo Puebla textil maquila confeccion lavanderia tintoreria,,,,,,,,3326283,False,False,True,False,maquila_confeccion_textil,maquila/confeccion,foco_textil_produccion_y_lavado_2026,"Universo operativo amplio para ubicar produccion, maquila, mezclilla, lavado, lavanderia, tintoreria, acabado o pendientes textiles. No implica evidencia de descarga ni contaminacion.",False,False,False,solo_foco,confeccion_maquila_generica,"Sale del foco estricto porque no muestra senal suficiente de tratamiento/lavado/acabado textil, mezclilla/jeans/deshebrado o produccion material textil."
